% Temperatura Superficial del Mar del mar
% Estación Costera Tumbes (03°38'17.7"S, 80°36'24.8"W)
%  = Promedio diario de la Temperatura Superficial del Mar en grados Celsius (°C)
%    para los últimos 12 meses
%  = Anomalía diaria de la Temperatura Superficial del Mar en grados Celsius (°C)
%    con respecto a la Climatología de 1985-2010
%
% Consultas: cgrados@imarpe.gob.pe
%
% yyyy   mm   dd    TSM     ATSM
  2018   07   29   24.13   -0.72
  2018   07   30   24.80   -0.02
  2018   07   31   24.93    0.11
  2018   08   01   25.67    0.85
  2018   08   02   25.80    0.98
  2018   08   03   25.87    1.05
  2018   08   04   26.07    1.29
  2018   08   05   26.13    1.35
  2018   08   06   26.13    1.35
  2018   08   07   25.87    1.09
  2018   08   08   26.13    1.35
  2018   08   09   25.77    1.02
  2018   08   10   25.17    0.42
  2018   08   11   24.67   -0.08
  2018   08   12   24.43   -0.32
  2018   08   13   25.50    0.75
  2018   08   14   24.87    0.16
  2018   08   15   25.73    1.02
  2018   08   16   25.47    0.76
  2018   08   17   24.37   -0.34
  2018   08   18   23.97   -0.74
  2018   08   19   24.53   -0.13
  2018   08   20   23.77   -0.89
  2018   08   21   24.63   -0.03
  2018   08   22   25.07    0.41
  2018   08   23   24.30   -0.36
  2018   08   24   24.03   -0.61
  2018   08   25   25.40    0.76
  2018   08   26   24.27   -0.37
  2018   08   27   24.60   -0.04
  2018   08   28   25.37    0.73
  2018   08   29   24.17   -0.48
  2018   08   30   25.50    0.85
  2018   08   31   25.00    0.35
  2018   09   01   23.93   -0.72
  2018   09   02   24.97    0.32
  2018   09   03   25.13    0.44
  2018   09   04   25.30    0.61
  2018   09   05   25.83    1.14
  2018   09   06   24.60   -0.09
  2018   09   07   24.57   -0.12
  2018   09   08   24.63   -0.11
  2018   09   09   25.03    0.29
  2018   09   10   24.97    0.23
  2018   09   11   24.73   -0.01
  2018   09   12   25.77    1.03
  2018   09   13   26.47    1.69
  2018   09   14   25.63    0.85
  2018   09   15   26.20    1.42
  2018   09   16   25.17    0.39
  2018   09   17   25.80    1.02
  2018   09   18   25.07    0.18
  2018   09   19   24.80   -0.09
  2018   09   20   25.63    0.74
  2018   09   21   25.47    0.58
  2018   09   22   26.20    1.31
  2018   09   23   25.87    0.85
  2018   09   24   25.67    0.65
  2018   09   25   25.57    0.55
  2018   09   26   26.47    1.45
  2018   09   27   26.67    1.65
  2018   09   28   25.27    0.10
  2018   09   29   25.47    0.30
  2018   09   30   25.67    0.50
  2018   10   01   25.30    0.13
  2018   10   02   25.57    0.40
  2018   10   03   24.97   -0.35
  2018   10   04   25.70    0.38
  2018   10   05   25.03   -0.29
  2018   10   06   25.40    0.08
  2018   10   07   25.73    0.41
  2018   10   08   25.90    0.45
  2018   10   09   25.87    0.42
  2018   10   10   25.90    0.45
  2018   10   11   25.53    0.08
  2018   10   12   26.70    1.25
  2018   10   13   27.30    1.71
  2018   10   14   25.80    0.21
  2018   10   15   25.87    0.28
  2018   10   16   25.47   -0.12
  2018   10   17   25.93    0.34
  2018   10   18   25.50   -0.17
  2018   10   19   25.77    0.10
  2018   10   20   26.03    0.36
  2018   10   21   25.53   -0.14
  2018   10   22   25.20   -0.47
  2018   10   23   26.10    0.35
  2018   10   24   26.27    0.52
  2018   10   25   26.23    0.48
  2018   10   26   26.27    0.52
  2018   10   27   26.23    0.48
  2018   10   28   26.50    0.70
  2018   10   29   25.87    0.07
  2018   10   30   26.80    1.00
  2018   10   31   26.10    0.30
  2018   11   01   25.83    0.03
  2018   11   02   25.33   -0.49
  2018   11   03   26.20    0.38
  2018   11   04   25.87    0.05
  2018   11   05   26.37    0.55
  2018   11   06   26.53    0.71
  2018   11   07   26.63    0.81
  2018   11   08   26.57    0.75
  2018   11   09   26.80    0.98
  2018   11   10   27.03    1.21
  2018   11   11   26.33    0.51
  2018   11   12   26.47    0.61
  2018   11   13   25.87    0.01
  2018   11   14   25.80   -0.06
  2018   11   15   26.73    0.87
  2018   11   16   25.77   -0.09
  2018   11   17   26.00    0.08
  2018   11   18   26.40    0.48
  2018   11   19   26.83    0.91
  2018   11   20   26.50    0.58
  2018   11   21   26.50    0.58
  2018   11   22   27.13    1.15
  2018   11   23   26.50    0.52
  2018   11   24   27.17    1.19
  2018   11   25   27.13    1.15
  2018   11   26   25.73   -0.25
  2018   11   27   26.10    0.04
  2018   11   28   25.47   -0.59
  2018   11   29   26.07    0.01
  2018   11   30   26.37    0.31
  2018   12   01   26.57    0.51
  2018   12   02   25.70   -0.46
  2018   12   03   25.70   -0.46
  2018   12   04   24.67   -1.49
  2018   12   05   25.07   -1.09
  2018   12   06   25.90   -0.26
  2018   12   07   26.77    0.48
  2018   12   08   26.03   -0.26
  2018   12   09   26.97    0.68
  2018   12   10   26.83    0.54
  2018   12   11   26.93    0.64
  2018   12   12   27.27    0.87
  2018   12   13   27.07    0.67
  2018   12   14   27.30    0.90
  2018   12   15   27.87    1.47
  2018   12   16   27.80    1.40
  2018   12   17   27.67    1.13
  2018   12   18   26.73    0.19
  2018   12   19   26.43   -0.11
  2018   12   20   26.73    0.19
  2018   12   21   26.83    0.29
  2018   12   22   26.70    0.04
  2018   12   23   26.93    0.27
  2018   12   24   27.47    0.81
  2018   12   25   27.63    0.97
  2018   12   26   28.67    2.01
  2018   12   27   27.80    1.02
  2018   12   28   27.93    1.15
  2018   12   29   28.07    1.29
  2018   12   30   27.77    0.99
  2018   12   31   27.67    0.89
  2019   01   01   28.73    1.83
  2019   01   02   28.63    1.73
  2019   01   03   28.20    1.30
  2019   01   04   28.70    1.80
  2019   01   05   28.77    1.87
  2019   01   06   28.73    1.71
  2019   01   07   27.03    0.01
  2019   01   08   27.07    0.05
  2019   01   09   28.20    1.18
  2019   01   10   28.03    1.01
  2019   01   11   27.97    0.84
  2019   01   12   28.20    1.07
  2019   01   13   28.70    1.57
  2019   01   14   27.40    0.27
  2019   01   15   27.83    0.70
  2019   01   16   28.27    1.03
  2019   01   17   28.30    1.06
  2019   01   18   28.37    1.13
  2019   01   19   28.27    1.03
  2019   01   20   28.37    1.13
  2019   01   21   28.53    1.14
  2019   01   22   28.67    1.28
  2019   01   23   28.67    1.28
  2019   01   24   28.33    0.94
  2019   01   25   29.67    2.28
  2019   01   26   29.00    1.45
  2019   01   27   29.17    1.62
  2019   01   28   28.17    0.62
  2019   01   29   28.50    0.95
  2019   01   30   28.83    1.28
  2019   01   31   28.13    0.45
  2019   02   01   28.00    0.32
  2019   02   02   28.10    0.42
  2019   02   03   28.17    0.49
  2019   02   04   28.23    0.55
  2019   02   05   29.33    1.52
  2019   02   06   28.30    0.49
  2019   02   07   27.93    0.12
  2019   02   08   26.23   -1.58
  2019   02   09   27.33   -0.48
  2019   02   10   26.27   -1.62
  2019   02   11   25.63   -2.26
  2019   02   12   27.20   -0.69
  2019   02   13   27.97    0.08
  2019   02   14   27.70   -0.19
  2019   02   15   28.30    0.34
  2019   02   16   29.57    1.61
  2019   02   17   29.10    1.14
  2019   02   18   27.87   -0.09
  2019   02   19   28.73    0.77
  2019   02   20   29.50    1.49
  2019   02   21   29.27    1.26
  2019   02   22   29.67    1.66
  2019   02   23   28.73    0.72
  2019   02   24   28.67    0.66
  2019   02   25   29.13    1.12
  2019   02   26   29.07    1.06
  2019   02   27   28.97    0.96
  2019   02   28   28.27    0.26
  2019   03   01   28.63    0.62
  2019   03   02   28.77    0.78
  2019   03   03   29.97    1.98
  2019   03   04   29.40    1.41
  2019   03   05   28.67    0.68
  2019   03   06   28.83    0.84
  2019   03   07   28.67    0.67
  2019   03   08   29.40    1.40
  2019   03   09   29.60    1.60
  2019   03   10   29.63    1.63
  2019   03   11   29.50    1.50
  2019   03   12   29.10    1.13
  2019   03   13   30.13    2.16
  2019   03   14   28.63    0.66
  2019   03   15   29.20    1.23
  2019   03   16   29.57    1.60
  2019   03   17   28.90    0.93
  2019   03   18   28.93    0.96
  2019   03   19   27.73   -0.24
  2019   03   20   30.23    2.26
  2019   03   21   29.97    2.00
  2019   03   22   28.27    0.33
  2019   03   23   29.80    1.86
  2019   03   24   29.57    1.63
  2019   03   25   28.67    0.73
  2019   03   26   28.60    0.66
  2019   03   27   28.20    0.35
  2019   03   28   27.53   -0.32
  2019   03   29   27.90    0.05
  2019   03   30   28.13    0.28
  2019   03   31   27.53   -0.32
  2019   04   01   26.63   -1.15
  2019   04   02   27.53   -0.25
  2019   04   03   28.37    0.59
  2019   04   04   29.07    1.29
  2019   04   05   29.13    1.35
  2019   04   06   29.33    1.62
  2019   04   07   29.63    1.92
  2019   04   08   29.40    1.69
  2019   04   09   29.10    1.39
  2019   04   10   29.10    1.39
  2019   04   11   29.13    1.47
  2019   04   12   28.53    0.87
  2019   04   13   28.83    1.17
  2019   04   14   28.53    0.87
  2019   04   15   29.30    1.64
  2019   04   16   28.57    1.08
  2019   04   17   28.67    1.18
  2019   04   18   29.47    1.98
  2019   04   19   29.27    1.78
  2019   04   20   29.23    1.74
  2019   04   21   29.23    1.83
  2019   04   22   28.30    0.90
  2019   04   23   28.27    0.87
  2019   04   24   28.77    1.37
  2019   04   25   29.57    2.17
  2019   04   26   29.57    2.23
  2019   04   27   28.07    0.73
  2019   04   28   28.73    1.39
  2019   04   29   28.03    0.69
  2019   04   30   29.40    2.06
  2019   05   01   27.33    0.03
  2019   05   02   28.67    1.37
  2019   05   03   28.67    1.37
  2019   05   04   29.10    1.80
  2019   05   05   29.50    2.20
  2019   05   06   29.80    2.59
  2019   05   07   29.63    2.42
  2019   05   08   28.50    1.29
  2019   05   09   28.57    1.36
  2019   05   10   28.90    1.69
  2019   05   11   28.97    1.81
  2019   05   12   27.13   -0.03
  2019   05   13   27.23    0.07
  2019   05   14   28.23    1.07
  2019   05   15   27.90    0.74
  2019   05   16   28.00    0.96
  2019   05   17   27.10    0.06
  2019   05   18   27.80    0.76
  2019   05   19   27.93    0.89
  2019   05   20   28.20    1.16
  2019   05   21   28.73    1.84
  2019   05   22   28.33    1.44
  2019   05   23   28.33    1.44
  2019   05   24   28.67    1.78
  2019   05   25   27.23    0.34
  2019   05   26   28.67    1.92
  2019   05   27   28.33    1.58
  2019   05   28   26.33   -0.42
  2019   05   29   27.33    0.58
  2019   05   30   27.43    0.68
  2019   05   31   27.73    1.16
  2019   06   01   27.23    0.66
  2019   06   02   27.30    0.73
  2019   06   03   27.47    0.90
  2019   06   04   27.57    1.00
  2019   06   05   28.17    1.80
  2019   06   06   28.37    2.00
  2019   06   07   28.17    1.80
  2019   06   08   28.03    1.66
  2019   06   09   28.50    2.13
  2019   06   10   27.97    1.85
  2019   06   11   28.60    2.48
  2019   06   12   27.83    1.71
  2019   06   13   27.60    1.48
  2019   06   14   27.90    1.78
  2019   06   15   27.43    1.55
  2019   06   16   26.73    0.85
  2019   06   17   27.20    1.32
  2019   06   18   27.57    1.69
  2019   06   19   27.27    1.39
  2019   06   20   27.53    1.85
  2019   06   21   27.53    1.85
  2019   06   22   27.20    1.52
  2019   06   23   27.93    2.25
  2019   06   24   27.20    1.52
  2019   06   25   26.60    1.13
  2019   06   26   27.67    2.20
  2019   06   27   27.67    2.20
  2019   06   28   27.53    2.06
  2019   06   29   25.87    0.40
  2019   06   30   26.23    0.94
  2019   07   01   26.70    1.41
  2019   07   02   26.33    1.04
  2019   07   03   26.50    1.21
  2019   07   04   26.50    1.21
  2019   07   05   26.17    1.04
  2019   07   06   25.83    0.70
  2019   07   07   25.97    0.84
  2019   07   08   26.90    1.77
  2019   07   09   27.00    1.87
  2019   07   10   26.37    1.36
  2019   07   11   26.43    1.42
  2019   07   12   25.80    0.79
  2019   07   13   25.67    0.66
  2019   07   14   25.57    0.56
  2019   07   15   26.40    1.47
  2019   07   16   26.37    1.44
  2019   07   17   25.83    0.90
  2019   07   18   26.83    1.90
  2019   07   19   26.00    1.07
  2019   07   20   26.27    1.37
  2019   07   21   26.50    1.60
  2019   07   22   26.67    1.77
  2019   07   23   26.47    1.57
  2019   07   24   26.33    1.43
  2019   07   25   26.37    1.52
  2019   07   26   26.23    1.38
  2019   07   27   26.13    1.28
  2019   07   28   25.10    0.25
  2019   07   29   25.60    0.75
  2019   07   30   24.27   -0.55
  2019   07   31   25.83    1.01
  2019   08   01   26.50    1.68
  2019   08   02   26.33    1.51
  2019   08   03   25.67    0.85
  2019   08   04   25.83    1.05
  2019   08   05   26.00    1.22
  2019   08   06   26.33    1.55
  2019   08   07   24.80    0.02
  2019   08   08   25.27    0.49
  2019   08   09   25.03    0.28
  2019   08   10   25.20    0.45
  2019   08   11   24.43   -0.32
  2019   08   12   24.20   -0.55
  2019   08   13   24.23   -0.52
  2019   08   14   24.50   -0.21
  2019   08   15   24.27   -0.44
  2019   08   16   24.13   -0.58
  2019   08   17   24.60   -0.11
  2019   08   18   25.33    0.62
  2019   08   19   25.00    0.34
  2019   08   20   24.77    0.11
  2019   08   21   24.23   -0.43
  2019   08   22   23.70   -0.96
  2019   08   23   24.27   -0.39
  2019   08   24   24.53   -0.11
  2019   08   25   24.30   -0.34
  2019   08   26   24.00   -0.64
  2019   08   27   23.47   -1.17
  2019   08   28   24.87    0.23
  2019   08   29   25.00    0.35
  2019   08   30   23.37   -1.28
  2019   08   31   23.93   -0.72
  2019   09   01   25.50    0.85
  2019   09   02   23.67   -0.98
  2019   09   03   25.30    0.61
  2019   09   04   24.67   -0.02
  2019   09   05   24.83    0.14
  2019   09   06   24.70    0.01
  2019   09   07   24.83    0.14
  2019   09   08   25.33    0.59
  2019   09   09   25.83    1.09
  2019   09   10   24.00   -0.74
  2019   09   11   25.33    0.59
  2019   09   12   26.37    1.63
  2019   09   13   25.50    0.72
  2019   09   14   24.70   -0.08
  2019   09   15   25.67    0.89
  2019   09   16   26.27    1.49
  2019   09   17   25.00    0.22
  2019   09   18   24.10   -0.79
  2019   09   19   25.13    0.24
  2019   09   20   24.00   -0.89
  2019   09   21   25.00    0.11
  2019   09   22   25.50    0.61
  2019   09   23   24.90   -0.12
  2019   09   24   25.07    0.05
  2019   09   25   26.33    1.31
  2019   09   26   26.67    1.65
  2019   09   27   26.93    1.91
  2019   09   28   25.17    0.00
  2019   09   29   26.50    1.33
  2019   09   30   25.57    0.40
  2019   10   01   25.30    0.13
  2019   10   02   25.40    0.23
  2019   10   03   25.47    0.15
  2019   10   04   25.63    0.31
  2019   10   05   25.60    0.28
  2019   10   06   26.20    0.88
  2019   10   07   25.70    0.38
  2019   10   08   25.97    0.52
  2019   10   09   26.10    0.65
  2019   10   10   25.27   -0.18
  2019   10   11   26.37    0.92
  2019   10   12   25.33   -0.12
  2019   10   13   25.83    0.24
  2019   10   14   27.00    1.41
  2019   10   15   27.00    1.41
  2019   10   16   25.67    0.08
  2019   10   17   26.07    0.48
  2019   10   18   25.73    0.06
  2019   10   19   26.67    1.00
  2019   10   20   26.23    0.56
  2019   10   21   25.40   -0.27
  2019   10   22   25.63   -0.04
  2019   10   23   26.20    0.45
  2019   10   24   26.13    0.38
  2019   10   25   26.67    0.92
  2019   10   26   26.70    0.95
  2019   10   27   27.07    1.32
  2019   10   28   26.80    1.00
  2019   10   29   26.97    1.17
  2019   10   30   26.73    0.93
  2019   10   31   27.20    1.40
  2019   11   01   27.27    1.47
  2019   11   02   26.17    0.35
  2019   11   03   26.83    1.01
  2019   11   04   27.00    1.18
  2019   11   05   26.60    0.78
  2019   11   06   27.50    1.68
  2019   11   07   26.17    0.35
  2019   11   08   27.17    1.35
  2019   11   09   27.33    1.51
  2019   11   10   26.50    0.68
  2019   11   11   25.67   -0.15
  2019   11   12   26.33    0.47
  2019   11   13   27.00    1.14
  2019   11   14   26.50    0.64
  2019   11   15   26.00    0.14
  2019   11   16   26.33    0.47
  2019   11   17   26.83    0.91
  2019   11   18   26.27    0.35
  2019   11   19   26.17    0.25
  2019   11   20   25.33   -0.59
  2019   11   21   24.93   -0.99
  2019   11   22   25.37   -0.61
  2019   11   23   25.30   -0.68
  2019   11   24   25.97   -0.01
  2019   11   25   26.03    0.05
  2019   11   26   26.77    0.79
  2019   11   27   27.17    1.11
  2019   11   28   27.33    1.27
  2019   11   29   27.23    1.17
  2019   11   30   26.33    0.27
  2019   12   01   27.07    1.01
  2019   12   02   26.73    0.57
  2019   12   03   26.83    0.67
  2019   12   04   26.73    0.57
  2019   12   05   27.13    0.97
  2019   12   06   26.70    0.54
  2019   12   07   26.73    0.44
  2019   12   08   26.67    0.38
  2019   12   09   26.93    0.64
  2019   12   10   26.53    0.24
  2019   12   11   26.53    0.24
  2019   12   12   26.83    0.43
  2019   12   13   26.77    0.37
  2019   12   14   26.83    0.43
  2019   12   15   27.00    0.60
  2019   12   16   27.10    0.70
  2019   12   17   27.60    1.06
  2019   12   18   26.37   -0.17
  2019   12   19   26.27   -0.27
  2019   12   20   26.17   -0.37
  2019   12   21   26.10   -0.44
  2019   12   22   26.17   -0.49
  2019   12   23   26.80    0.14
  2019   12   24   27.37    0.71
  2019   12   25   27.33    0.67
  2019   12   26   26.83    0.17
  2019   12   27   26.50   -0.28
  2019   12   28   27.07    0.29
  2019   12   29   27.17    0.39
  2019   12   30   26.83    0.05
  2019   12   31   26.17   -0.61
  2020   01   01   27.17    0.27
  2020   01   02   27.37    0.47
  2020   01   03   27.33    0.43
  2020   01   04   27.23    0.33
  2020   01   05   27.37    0.47
  2020   01   06   27.47    0.45
  2020   01   07   26.70   -0.32
  2020   01   08   26.67   -0.35
  2020   01   09   27.83    0.81
  2020   01   10   27.93    0.91
  2020   01   11   28.07    0.94
  2020   01   12   28.17    1.04
  2020   01   13   28.33    1.20
  2020   01   14   28.67    1.54
  2020   01   15   28.60    1.47
  2020   01   16   28.70    1.46
  2020   01   17   28.90    1.66
  2020   01   18   28.40    1.16
  2020   01   19   27.30    0.06
  2020   01   20   27.63    0.39
  2020   01   21   28.00    0.61
  2020   01   22   27.33   -0.06
  2020   01   23   27.50    0.11
  2020   01   24   27.33   -0.06
  2020   01   25   27.83    0.44
  2020   01   26   27.83    0.28
  2020   01   27   27.67    0.12
  2020   01   28   27.83    0.28
  2020   01   29   28.37    0.82
  2020   01   30   28.50    0.95
  2020   01   31   28.00    0.32
  2020   02   01   28.23    0.55
  2020   02   02   27.83    0.15
  2020   02   03   28.30    0.62
  2020   02   04   28.83    1.15
  2020   02   05   29.00    1.19
  2020   02   06   29.60    1.79
  2020   02   07   28.83    1.02
  2020   02   08   29.17    1.36
  2020   02   09   28.77    0.96
  2020   02   10   29.50    1.61
  2020   02   11   29.67    1.78
  2020   02   12   29.37    1.48
  2020   02   13   29.77    1.88
  2020   02   14   29.17    1.28
  2020   02   15   29.17    1.21
  2020   02   16   29.37    1.41
  2020   02   17   29.37    1.41
  2020   02   18   29.23    1.27
  2020   02   19   28.83    0.87
  2020   02   20   28.47    0.46
  2020   02   21   28.50    0.49
  2020   02   22   28.83    0.82
  2020   02   23   28.50    0.49
  2020   02   24   27.67   -0.34
  2020   02   25   30.00    1.99
  2020   02   26   30.30    2.29
  2020   02   27   30.27    2.26
  2020   02   28   30.23    2.22
  2020   02   29   29.90    1.89
  2020   03   01   29.87    1.86
  2020   03   02   30.27    2.28
  2020   03   03   29.40    1.41
  2020   03   04   30.83    2.84
  2020   03   05   30.17    2.18
  2020   03   06   30.57    2.58
  2020   03   07   30.00    2.00
  2020   03   08   28.17    0.17
  2020   03   09   29.33    1.33
  2020   03   10   29.33    1.33
  2020   03   11   29.83    1.83
  2020   03   12   29.50    1.53
%
% NaN: Dato no disponible
