% Temperatura Superficial del Mar y su Anomalía 
% Estación Costera Huanchaco (08°04'41.2"S, 79°07'19.3"W)
%  = Promedio diario de la Temperatura Superficial del Mar en grados Celsius (°C)
%    para los últimos 12 meses
%  = Anomalía diaria de la Temperatura Superficial del Mar en grados Celsius (°C)
%    con respecto a la Climatología de 2008-2016
%
% Consultas: cgrados@imarpe.gob.pe
%
% yyyy   mm   dd    TSM     ATSM
  2018   04   19   16.67   -1.53
  2018   04   20   17.00   -1.20
  2018   04   21   16.83   -1.60
  2018   04   22   17.20   -1.23
  2018   04   23   17.47   -0.96
  2018   04   24   17.43   -1.00
  2018   04   25   18.23   -0.20
  2018   04   26   17.27   -1.39
  2018   04   27   17.83   -0.83
  2018   04   28   17.63   -1.03
  2018   04   29   16.93   -1.73
  2018   04   30   17.43   -1.23
  2018   05   01   17.27   -1.65
  2018   05   02   16.63   -2.29
  2018   05   03   17.30   -1.62
  2018   05   04   16.73   -2.19
  2018   05   05   16.43   -2.49
  2018   05   06   16.60   -2.51
  2018   05   07   15.80   -3.31
  2018   05   08   16.00   -3.11
  2018   05   09   16.20   -2.91
  2018   05   10   16.80   -2.31
  2018   05   11   16.23   -2.98
  2018   05   12   16.37   -2.84
  2018   05   13   16.43   -2.78
  2018   05   14   16.47   -2.74
  2018   05   15   16.47   -2.74
  2018   05   16   16.73   -2.55
  2018   05   17   17.10   -2.18
  2018   05   18   16.57   -2.71
  2018   05   19   16.20   -3.08
  2018   05   20   16.53   -2.75
  2018   05   21   16.17   -3.14
  2018   05   22   16.17   -3.14
  2018   05   23   16.73   -2.58
  2018   05   24   16.37   -2.94
  2018   05   25   16.23   -3.08
  2018   05   26   16.20   -3.11
  2018   05   27   16.77   -2.54
  2018   05   28   17.17   -2.14
  2018   05   29   16.80   -2.51
  2018   05   30   17.00   -2.31
  2018   05   31   17.27   -1.99
  2018   06   01   17.43   -1.83
  2018   06   02   17.30   -1.96
  2018   06   03   17.17   -2.09
  2018   06   04   17.47   -1.79
  2018   06   05   16.83   -2.33
  2018   06   06   16.60   -2.56
  2018   06   07   16.57   -2.59
  2018   06   08   16.60   -2.56
  2018   06   09   16.27   -2.89
  2018   06   10   16.67   -2.36
  2018   06   11   17.00   -2.03
  2018   06   12   16.77   -2.26
  2018   06   13   16.83   -2.20
  2018   06   14   16.63   -2.40
  2018   06   15   16.93   -1.96
  2018   06   16   17.00   -1.89
  2018   06   17   16.70   -2.19
  2018   06   18   16.40   -2.49
  2018   06   19   16.47   -2.42
  2018   06   20   16.27   -2.42
  2018   06   21   16.57   -2.12
  2018   06   22   17.03   -1.66
  2018   06   23   16.63   -2.06
  2018   06   24   16.70   -1.99
  2018   06   25   16.57   -1.90
  2018   06   26   16.63   -1.84
  2018   06   27   16.67   -1.80
  2018   06   28   16.47   -2.00
  2018   06   29   16.47   -2.00
  2018   06   30   16.40   -1.83
  2018   07   01   16.70   -1.53
  2018   07   02   16.30   -1.93
  2018   07   03   16.33   -1.90
  2018   07   04   16.03   -2.20
  2018   07   05   16.03   -1.99
  2018   07   06   16.13   -1.89
  2018   07   07   16.17   -1.85
  2018   07   08   16.30   -1.72
  2018   07   09   16.37   -1.65
  2018   07   10   16.80   -1.02
  2018   07   11   16.70   -1.12
  2018   07   12   16.77   -1.05
  2018   07   13   16.83   -0.99
  2018   07   14   16.87   -0.95
  2018   07   15   16.83   -0.82
  2018   07   16   17.07   -0.58
  2018   07   17   16.73   -0.92
  2018   07   18   16.50   -1.15
  2018   07   19   17.33   -0.32
  2018   07   20   17.67    0.15
  2018   07   21   17.67    0.15
  2018   07   22   17.00   -0.52
  2018   07   23   17.03   -0.49
  2018   07   24   17.07   -0.45
  2018   07   25   16.90   -0.53
  2018   07   26   17.03   -0.40
  2018   07   27   16.97   -0.46
  2018   07   28   16.97   -0.46
  2018   07   29   16.97   -0.46
  2018   07   30   17.13   -0.21
  2018   07   31   17.37    0.03
  2018   08   01   17.50    0.16
  2018   08   02   17.03   -0.31
  2018   08   03   17.07   -0.27
  2018   08   04   17.37    0.09
  2018   08   05   16.97   -0.31
  2018   08   06   16.63   -0.65
  2018   08   07   16.13   -1.15
  2018   08   08   16.33   -0.95
  2018   08   09   16.07   -1.16
  2018   08   10   16.10   -1.13
  2018   08   11   16.23   -1.00
  2018   08   12   16.30   -0.93
  2018   08   13   16.53   -0.70
  2018   08   14   16.70   -0.45
  2018   08   15   16.33   -0.82
  2018   08   16   16.60   -0.55
  2018   08   17   16.57   -0.58
  2018   08   18   16.23   -0.92
  2018   08   19   16.30   -0.76
  2018   08   20   16.27   -0.79
  2018   08   21   16.27   -0.79
  2018   08   22   16.37   -0.69
  2018   08   23   16.23   -0.83
  2018   08   24   16.47   -0.49
  2018   08   25   16.60   -0.36
  2018   08   26   16.30   -0.66
  2018   08   27   16.73   -0.23
  2018   08   28   16.80   -0.16
  2018   08   29   16.90    0.02
  2018   08   30   16.80   -0.08
  2018   08   31   16.63   -0.25
  2018   09   01   16.43   -0.45
  2018   09   02   16.87   -0.01
  2018   09   03   16.73   -0.08
  2018   09   04   16.77   -0.04
  2018   09   05   16.40   -0.41
  2018   09   06   16.80   -0.01
  2018   09   07   16.57   -0.24
  2018   09   08   16.43   -0.34
  2018   09   09   16.70   -0.07
  2018   09   10   16.43   -0.34
  2018   09   11   16.17   -0.60
  2018   09   12   16.87    0.10
  2018   09   13   16.07   -0.69
  2018   09   14   16.17   -0.59
  2018   09   15   15.57   -1.19
  2018   09   16   16.03   -0.73
  2018   09   17   16.83    0.07
  2018   09   18   16.43   -0.31
  2018   09   19   16.60   -0.14
  2018   09   20   15.97   -0.77
  2018   09   21   15.97   -0.77
  2018   09   22   16.27   -0.47
  2018   09   23   16.37   -0.34
  2018   09   24   16.13   -0.58
  2018   09   25   16.27   -0.44
  2018   09   26   16.63   -0.08
  2018   09   27   16.40   -0.31
  2018   09   28   16.27   -0.45
  2018   09   29   16.17   -0.55
  2018   09   30   15.93   -0.79
  2018   10   01   16.07   -0.65
  2018   10   02   16.10   -0.62
  2018   10   03   15.30   -1.40
  2018   10   04   15.93   -0.77
  2018   10   05   16.37   -0.33
  2018   10   06   16.23   -0.47
  2018   10   07   17.40    0.70
  2018   10   08   17.77    1.11
  2018   10   09   16.03   -0.63
  2018   10   10   16.17   -0.49
  2018   10   11   16.07   -0.59
  2018   10   12   16.57   -0.09
  2018   10   13   16.37   -0.27
  2018   10   14   16.20   -0.44
  2018   10   15   16.37   -0.27
  2018   10   16   16.77    0.13
  2018   10   17   16.37   -0.27
  2018   10   18   16.37   -0.28
  2018   10   19   16.60   -0.05
  2018   10   20   16.00   -0.65
  2018   10   21   16.20   -0.45
  2018   10   22   16.50   -0.15
  2018   10   23   16.23   -0.43
  2018   10   24   16.07   -0.59
  2018   10   25   16.73    0.07
  2018   10   26   16.23   -0.43
  2018   10   27   16.03   -0.63
  2018   10   28   15.70   -0.99
  2018   10   29   15.93   -0.76
  2018   10   30   16.63   -0.06
  2018   10   31   16.27   -0.42
  2018   11   01   16.33   -0.36
  2018   11   02   16.33   -0.41
  2018   11   03   16.87    0.13
  2018   11   04   16.60   -0.14
  2018   11   05   17.03    0.29
  2018   11   06   16.33   -0.41
  2018   11   07   16.53   -0.25
  2018   11   08   17.00    0.22
  2018   11   09   17.70    0.92
  2018   11   10   16.90    0.12
  2018   11   11   16.80    0.02
  2018   11   12   17.83    1.04
  2018   11   13   17.87    1.08
  2018   11   14   18.97    2.18
  2018   11   15   18.63    1.84
  2018   11   16   18.50    1.71
  2018   11   17   18.67    1.88
  2018   11   18   19.33    2.54
  2018   11   19   18.47    1.68
  2018   11   20   17.43    0.64
  2018   11   21   17.50    0.71
  2018   11   22   18.17    1.35
  2018   11   23   18.80    1.98
  2018   11   24   19.33    2.51
  2018   11   25   19.07    2.25
  2018   11   26   19.27    2.45
  2018   11   27   19.27    2.40
  2018   11   28   19.37    2.50
  2018   11   29   18.97    2.10
  2018   11   30   18.87    2.00
  2018   12   01   18.17    1.30
  2018   12   02   18.63    1.70
  2018   12   03   18.23    1.30
  2018   12   04   18.63    1.70
  2018   12   05   18.87    1.94
  2018   12   06   18.87    1.94
  2018   12   07   19.40    2.44
  2018   12   08   19.43    2.47
  2018   12   09   19.43    2.47
  2018   12   10   20.00    3.04
  2018   12   11   19.90    2.94
  2018   12   12   19.87    2.75
  2018   12   13   20.33    3.21
  2018   12   14   20.27    3.15
  2018   12   15   20.50    3.38
  2018   12   16   20.63    3.51
  2018   12   17   20.53    3.28
  2018   12   18   20.60    3.35
  2018   12   19   20.30    3.05
  2018   12   20   20.17    2.92
  2018   12   21   19.83    2.58
  2018   12   22   19.63    2.03
  2018   12   23   19.27    1.67
  2018   12   24   18.77    1.17
  2018   12   25   18.67    1.07
  2018   12   26   18.93    1.33
  2018   12   27   18.80    1.01
  2018   12   28   19.43    1.64
  2018   12   29   19.60    1.81
  2018   12   30   19.80    2.01
  2018   12   31   19.90    2.11
  2019   01   01   19.93    2.27
  2019   01   02   19.80    2.14
  2019   01   03   19.40    1.74
  2019   01   04   20.23    2.57
  2019   01   05   19.63    1.97
  2019   01   06   19.80    1.85
  2019   01   07   20.30    2.35
  2019   01   08   19.57    1.62
  2019   01   09   21.33    3.38
  2019   01   10   20.33    2.38
  2019   01   11   20.77    2.62
  2019   01   12   20.20    2.05
  2019   01   13   20.67    2.52
  2019   01   14   20.07    1.92
  2019   01   15   19.60    1.45
  2019   01   16   19.30    0.91
  2019   01   17   19.03    0.64
  2019   01   18   19.07    0.68
  2019   01   19   19.43    1.04
  2019   01   20   19.63    1.24
  2019   01   21   19.23    0.71
  2019   01   22   19.13    0.61
  2019   01   23   19.93    1.41
  2019   01   24   20.00    1.48
  2019   01   25   20.57    2.05
  2019   01   26   20.60    1.94
  2019   01   27   20.73    2.07
  2019   01   28   20.17    1.51
  2019   01   29   20.43    1.77
  2019   01   30   20.13    1.47
  2019   01   31   20.63    1.80
  2019   02   01   20.57    1.74
  2019   02   02   21.40    2.57
  2019   02   03   21.33    2.50
  2019   02   04   21.23    2.40
  2019   02   05   20.17    1.19
  2019   02   06   21.13    2.15
  2019   02   07   21.10    2.12
  2019   02   08   20.90    1.92
  2019   02   09   20.93    1.95
  2019   02   10   20.60    1.55
  2019   02   11   20.00    0.95
  2019   02   12   19.90    0.85
  2019   02   13   20.93    1.88
  2019   02   14   20.83    1.78
  2019   02   15   20.67    1.67
  2019   02   16   20.63    1.63
  2019   02   17   21.23    2.23
  2019   02   18   20.00    1.00
  2019   02   19   19.77    0.77
  2019   02   20   20.27    1.26
  2019   02   21   22.10    3.09
  2019   02   22   21.17    2.16
  2019   02   23   20.07    1.06
  2019   02   24   20.27    1.26
  2019   02   25   20.43    1.40
  2019   02   26   20.03    1.00
  2019   02   27   20.80    1.77
  2019   02   28   20.77    1.74
  2019   03   01   20.23    1.20
  2019   03   02   20.27    1.33
  2019   03   03   19.30    0.36
  2019   03   04   19.33    0.39
  2019   03   05   21.03    2.09
  2019   03   06   19.40    0.46
  2019   03   07   20.80    1.96
  2019   03   08   19.93    1.09
  2019   03   09   19.70    0.86
  2019   03   10   20.17    1.33
  2019   03   11   19.93    1.09
  2019   03   12   19.83    1.05
  2019   03   13   20.03    1.25
  2019   03   14   19.10    0.32
  2019   03   15   18.77   -0.01
  2019   03   16   19.50    0.72
  2019   03   17   18.93    0.26
  2019   03   18   18.77    0.10
  2019   03   19   17.90   -0.77
  2019   03   20   18.93    0.26
  2019   03   21   19.17    0.50
  2019   03   22   17.90   -0.67
  2019   03   23   18.20   -0.37
  2019   03   24   17.77   -0.80
  2019   03   25   18.30   -0.27
  2019   03   26   17.80   -0.77
  2019   03   27   17.93   -0.49
  2019   03   28   17.77   -0.65
  2019   03   29   17.87   -0.55
  2019   03   30   18.50    0.08
  2019   03   31   17.97   -0.45
  2019   04   01   18.23   -0.01
  2019   04   02   17.73   -0.51
  2019   04   03   17.17   -1.07
  2019   04   04   17.53   -0.71
  2019   04   05   17.67   -0.57
  2019   04   06   18.17    0.06
  2019   04   07   17.53   -0.58
  2019   04   08   18.03   -0.08
  2019   04   09   18.13    0.02
  2019   04   10   18.50    0.39
  2019   04   11   18.17    0.09
  2019   04   12   18.13    0.05
  2019   04   13   18.83    0.75
  2019   04   14   18.73    0.65
  2019   04   15   18.73    0.65
  2019   04   16   18.77    0.57
  2019   04   17   18.57    0.37
  2019   04   18   19.43    1.23
  2019   04   19   18.93    0.73
  2019   04   20   18.40    0.20
  2019   04   21   19.30    0.87
  2019   04   22   19.03    0.60
  2019   04   23   19.13    0.70
  2019   04   24   19.87    1.44
  2019   04   25   19.07    0.64
  2019   04   26   19.43    0.77
  2019   04   27   18.93    0.27
  2019   04   28   19.20    0.54
  2019   04   29   18.00   -0.66
  2019   04   30   17.87   -0.79
  2019   05   01   18.80   -0.12
  2019   05   02   18.00   -0.92
  2019   05   03   18.33   -0.59
  2019   05   04   18.07   -0.85
  2019   05   05   17.73   -1.19
  2019   05   06   18.30   -0.81
  2019   05   07   18.33   -0.78
  2019   05   08   18.80   -0.31
  2019   05   09   18.70   -0.41
  2019   05   10   18.47   -0.64
  2019   05   11   18.93   -0.28
  2019   05   12   18.27   -0.94
  2019   05   13   18.37   -0.84
  2019   05   14   18.07   -1.14
  2019   05   15   18.47   -0.74
  2019   05   16   18.33   -0.95
  2019   05   17   18.27   -1.01
  2019   05   18   18.50   -0.78
  2019   05   19   18.33   -0.95
  2019   05   20   18.20   -1.08
  2019   05   21   18.63   -0.68
  2019   05   22   18.33   -0.98
  2019   05   23   18.33   -0.98
  2019   05   24   17.70   -1.61
  2019   05   25   17.73   -1.58
  2019   05   26   18.07   -1.24
  2019   05   27   17.93   -1.38
  2019   05   28   17.60   -1.71
  2019   05   29   17.93   -1.38
  2019   05   30   17.73   -1.58
  2019   05   31   17.50   -1.76
  2019   06   01   17.77   -1.49
  2019   06   02   17.20   -2.06
  2019   06   03   16.93   -2.33
  2019   06   04   16.93   -2.33
  2019   06   05   17.20   -1.96
  2019   06   06   17.17   -1.99
  2019   06   07   17.27   -1.89
  2019   06   08   17.23   -1.93
  2019   06   09   17.10   -2.06
  2019   06   10   17.00   -2.03
  2019   06   11   17.47   -1.56
  2019   06   12   17.30   -1.73
  2019   06   13   17.33   -1.70
  2019   06   14   17.83   -1.20
  2019   06   15   17.97   -0.92
  2019   06   16   18.03   -0.86
  2019   06   17   17.63   -1.26
  2019   06   18   17.53   -1.36
  2019   06   19   16.97   -1.92
  2019   06   20   16.97   -1.72
  2019   06   21   17.07   -1.62
  2019   06   22   17.03   -1.66
  2019   06   23   17.00   -1.69
  2019   06   24   16.90   -1.79
  2019   06   25   17.17   -1.30
  2019   06   26   17.17   -1.30
  2019   06   27   17.27   -1.20
  2019   06   28   16.77   -1.70
  2019   06   29   16.83   -1.64
  2019   06   30   17.03   -1.20
  2019   07   01   16.80   -1.43
  2019   07   02   16.63   -1.60
  2019   07   03   16.53   -1.70
  2019   07   04   17.03   -1.20
  2019   07   05   16.90   -1.12
  2019   07   06   16.50   -1.52
  2019   07   07   16.20   -1.82
  2019   07   08   16.30   -1.72
  2019   07   09   16.63   -1.39
  2019   07   10   16.40   -1.42
  2019   07   11   16.60   -1.22
  2019   07   12   16.20   -1.62
  2019   07   13   16.23   -1.59
  2019   07   14   16.50   -1.32
  2019   07   15   16.43   -1.22
  2019   07   16   16.57   -1.08
  2019   07   17   16.87   -0.78
  2019   07   18   16.40   -1.25
  2019   07   19   16.33   -1.32
  2019   07   20   16.43   -1.09
  2019   07   21   16.27   -1.25
  2019   07   22   16.70   -0.82
  2019   07   23   16.47   -1.05
  2019   07   24   16.60   -0.92
  2019   07   25   16.43   -1.00
  2019   07   26   16.37   -1.06
  2019   07   27   16.47   -0.96
  2019   07   28   16.33   -1.10
  2019   07   29   16.37   -1.06
  2019   07   30   16.30   -1.04
  2019   07   31   16.37   -0.97
  2019   08   01   16.10   -1.24
  2019   08   02   16.37   -0.97
  2019   08   03   16.30   -1.04
  2019   08   04   16.43   -0.85
  2019   08   05   16.13   -1.15
  2019   08   06   16.13   -1.15
  2019   08   07   15.70   -1.58
  2019   08   08   15.93   -1.35
  2019   08   09   15.93   -1.30
  2019   08   10   15.83   -1.40
  2019   08   11   15.77   -1.46
  2019   08   12   16.00   -1.23
  2019   08   13   16.60   -0.63
  2019   08   14   16.03   -1.12
  2019   08   15   15.87   -1.28
  2019   08   16   16.20   -0.95
  2019   08   17   16.17   -0.98
  2019   08   18   16.17   -0.98
  2019   08   19   16.07   -0.99
  2019   08   20   15.90   -1.16
  2019   08   21   15.93   -1.13
  2019   08   22   16.07   -0.99
  2019   08   23   15.50   -1.56
  2019   08   24   15.73   -1.23
  2019   08   25   15.60   -1.36
  2019   08   26   15.93   -1.03
  2019   08   27   15.57   -1.39
  2019   08   28   15.33   -1.63
  2019   08   29   15.73   -1.15
  2019   08   30   15.60   -1.28
  2019   08   31   15.90   -0.98
  2019   09   01   16.07   -0.81
  2019   09   02   16.17   -0.71
  2019   09   03   16.30   -0.51
  2019   09   04   15.93   -0.88
  2019   09   05   16.33   -0.48
  2019   09   06   15.73   -1.08
  2019   09   07   16.07   -0.74
  2019   09   08   16.13   -0.64
  2019   09   09   16.00   -0.77
  2019   09   10   16.10   -0.67
  2019   09   11   16.73   -0.04
  2019   09   12   16.63   -0.14
  2019   09   13   16.90    0.14
  2019   09   14   16.93    0.17
  2019   09   15   15.97   -0.79
  2019   09   16   16.13   -0.63
  2019   09   17   16.90    0.14
  2019   09   18   16.63   -0.11
  2019   09   19   16.63   -0.11
  2019   09   20   16.40   -0.34
  2019   09   21   16.23   -0.51
  2019   09   22   16.30   -0.44
  2019   09   23   15.73   -0.98
  2019   09   24   15.47   -1.24
  2019   09   25   15.47   -1.24
  2019   09   26   15.87   -0.84
  2019   09   27   16.10   -0.61
  2019   09   28   16.20   -0.52
  2019   09   29   15.57   -1.15
  2019   09   30   15.97   -0.75
  2019   10   01   15.23   -1.49
  2019   10   02   16.03   -0.69
  2019   10   03   16.27   -0.43
  2019   10   04   15.80   -0.90
  2019   10   05   15.80   -0.90
  2019   10   06   15.93   -0.77
  2019   10   07   15.93   -0.77
  2019   10   08   16.33   -0.33
  2019   10   09   16.00   -0.66
  2019   10   10   15.67   -0.99
  2019   10   11   15.57   -1.09
  2019   10   12   16.37   -0.29
  2019   10   13   16.43   -0.21
  2019   10   14   16.33   -0.31
  2019   10   15   16.43   -0.21
  2019   10   16   16.40   -0.24
  2019   10   17   16.63   -0.01
  2019   10   18   15.83   -0.82
  2019   10   19   16.10   -0.55
  2019   10   20   15.97   -0.68
  2019   10   21   15.83   -0.82
  2019   10   22   16.00   -0.65
  2019   10   23   16.17   -0.49
  2019   10   24   16.03   -0.63
  2019   10   25   15.93   -0.73
  2019   10   26   16.23   -0.43
  2019   10   27   16.03   -0.63
  2019   10   28   16.47   -0.22
  2019   10   29   16.43   -0.26
  2019   10   30   16.50   -0.19
  2019   10   31   17.20    0.51
  2019   11   01   16.47   -0.22
  2019   11   02   17.07    0.33
  2019   11   03   16.73   -0.01
  2019   11   04   15.77   -0.97
  2019   11   05   15.90   -0.84
  2019   11   06   16.33   -0.41
  2019   11   07   15.97   -0.81
  2019   11   08   16.00   -0.78
  2019   11   09   16.33   -0.45
  2019   11   10   16.53   -0.25
  2019   11   11   16.23   -0.55
  2019   11   12   15.60   -1.19
  2019   11   13   15.83   -0.96
  2019   11   14   16.03   -0.76
  2019   11   15   16.23   -0.56
  2019   11   16   16.33   -0.46
  2019   11   17   15.67   -1.12
  2019   11   18   15.70   -1.09
  2019   11   19   15.33   -1.46
  2019   11   20   17.10    0.31
  2019   11   21   15.77   -1.02
  2019   11   22   17.23    0.41
  2019   11   23   16.97    0.15
  2019   11   24   19.43    2.61
  2019   11   25   20.23    3.41
  2019   11   26   20.43    3.61
  2019   11   27   20.23    3.36
  2019   11   28   19.50    2.63
  2019   11   29   19.93    3.06
  2019   11   30   19.90    3.03
  2019   12   01   19.10    2.23
  2019   12   02   18.43    1.50
  2019   12   03   19.07    2.14
  2019   12   04   18.47    1.54
  2019   12   05   18.97    2.04
  2019   12   06   19.27    2.34
  2019   12   07   19.43    2.47
  2019   12   08   19.67    2.71
  2019   12   09   19.47    2.51
  2019   12   10   19.80    2.84
  2019   12   11   19.77    2.81
  2019   12   12   18.90    1.78
  2019   12   13   19.17    2.05
  2019   12   14   19.27    2.15
  2019   12   15   19.53    2.41
  2019   12   16   19.30    2.18
  2019   12   17   19.00    1.75
  2019   12   18   18.37    1.12
  2019   12   19   18.90    1.65
  2019   12   20   19.37    2.12
  2019   12   21   19.50    2.25
  2019   12   22   19.47    1.87
  2019   12   23   19.47    1.87
  2019   12   24   19.73    2.13
  2019   12   25   19.93    2.33
  2019   12   26   18.70    1.10
  2019   12   27   19.57    1.78
  2019   12   28   19.67    1.88
  2019   12   29   19.33    1.54
  2019   12   30   18.57    0.78
  2019   12   31   18.30    0.51
  2020   01   01   19.10    1.44
  2020   01   02   18.23    0.57
  2020   01   03   19.27    1.61
  2020   01   04   19.43    1.77
  2020   01   05   19.63    1.97
  2020   01   06   19.63    1.68
  2020   01   07   19.53    1.58
  2020   01   08   20.07    2.12
  2020   01   09   20.57    2.62
  2020   01   10   19.90    1.95
  2020   01   11   19.90    1.75
  2020   01   12   19.73    1.58
  2020   01   13   19.47    1.32
  2020   01   14   19.43    1.28
  2020   01   15   19.07    0.92
  2020   01   16   19.53    1.14
  2020   01   17   18.73    0.34
  2020   01   18   19.50    1.11
  2020   01   19   19.40    1.01
  2020   01   20   18.63    0.24
  2020   01   21   20.03    1.51
  2020   01   22   18.70    0.18
  2020   01   23   20.93    2.41
  2020   01   24   20.83    2.31
  2020   01   25   20.93    2.41
  2020   01   26   21.10    2.44
  2020   01   27   19.70    1.04
  2020   01   28   19.17    0.51
  2020   01   29   19.60    0.94
  2020   01   30   19.70    1.04
  2020   01   31   19.30    0.47
  2020   02   01   19.47    0.64
  2020   02   02   19.83    1.00
  2020   02   03   19.43    0.60
  2020   02   04   19.77    0.94
  2020   02   05   19.67    0.69
  2020   02   06   18.83   -0.15
  2020   02   07   18.83   -0.15
  2020   02   08   18.20   -0.78
  2020   02   09   18.17   -0.81
  2020   02   10   19.57    0.52
  2020   02   11   19.83    0.78
  2020   02   12   19.47    0.42
  2020   02   13   18.40   -0.65
  2020   02   14   18.74   -0.31
  2020   02   15   18.97   -0.03
  2020   02   16   19.13    0.13
  2020   02   17   18.20   -0.80
  2020   02   18   19.43    0.43
  2020   02   19   18.87   -0.13
  2020   02   20   18.50   -0.51
  2020   02   21   19.13    0.12
  2020   02   22   18.90   -0.11
  2020   02   23   18.57   -0.44
  2020   02   24   19.00   -0.01
  2020   02   25   18.47   -0.56
  2020   02   26   19.47    0.44
  2020   02   27   19.93    0.90
  2020   02   28   18.40   -0.63
  2020   02   29   19.67    0.64
  2020   03   01   19.47    0.44
  2020   03   02   18.57   -0.37
  2020   03   03   19.50    0.56
  2020   03   04   18.43   -0.51
  2020   03   05   19.10    0.16
  2020   03   06   18.80   -0.14
  2020   03   07   18.40   -0.44
  2020   03   08   19.17    0.33
  2020   03   09   18.97    0.13
  2020   03   10   19.17    0.33
  2020   03   11   19.23    0.39
  2020   03   12   18.63   -0.15
%
% NaN: Dato no disponible
