% Temperatura Superficial del Mar y su Anomalía
% Estación Costera Ilo (17°38'38.4"S, 71°20'45.6"W)
%  = Promedio diario de la Temperatura Superficial del Mar en grados Celsius (°C)
%    para los últimos 12 meses
%  = Anomalía diaria de la Temperatura Superficial del Mar en grados Celsius (°C)
%    con respecto a la Climatología de 1981-2010
%
% Consultas: cgrados@imarpe.gob.pe
%
% yyyy   mm   dd    TSM     ATSM
  2018   06   11   16.00    0.07
  2018   06   12   15.07   -0.86
  2018   06   13   15.03   -0.90
  2018   06   14   15.53   -0.40
  2018   06   15   15.67   -0.18
  2018   06   16   15.63   -0.22
  2018   06   17   15.60   -0.25
  2018   06   18   15.57   -0.28
  2018   06   19   15.77   -0.08
  2018   06   20   15.33   -0.43
  2018   06   21   15.03   -0.73
  2018   06   22   15.20   -0.56
  2018   06   23   15.03   -0.73
  2018   06   24   15.33   -0.43
  2018   06   25   15.80    0.15
  2018   06   26   15.17   -0.48
  2018   06   27   15.67    0.02
  2018   06   28   15.27   -0.38
  2018   06   29   15.40   -0.25
  2018   06   30   15.57    0.02
  2018   07   01   15.30   -0.25
  2018   07   02   15.90    0.35
  2018   07   03   15.77    0.22
  2018   07   04   16.07    0.52
  2018   07   05   15.57    0.13
  2018   07   06   15.20   -0.24
  2018   07   07   15.23   -0.21
  2018   07   08   15.37   -0.07
  2018   07   09   15.47    0.03
  2018   07   10   15.70    0.34
  2018   07   11   15.40    0.04
  2018   07   12   15.13   -0.23
  2018   07   13   15.23   -0.13
  2018   07   14   15.33   -0.03
  2018   07   15   15.27    0.00
  2018   07   16   15.37    0.10
  2018   07   17   15.37    0.10
  2018   07   18   15.47    0.20
  2018   07   19   15.70    0.43
  2018   07   20   14.93   -0.27
  2018   07   21   14.60   -0.60
  2018   07   22   14.43   -0.77
  2018   07   23   14.77   -0.43
  2018   07   24   14.70   -0.50
  2018   07   25   14.63   -0.52
  2018   07   26   14.83   -0.32
  2018   07   27   14.97   -0.18
  2018   07   28   15.03   -0.12
  2018   07   29   15.00   -0.15
  2018   07   30   14.67   -0.43
  2018   07   31   14.63   -0.47
  2018   08   01   14.80   -0.30
  2018   08   02   14.83   -0.27
  2018   08   03   14.87   -0.23
  2018   08   04   14.47   -0.58
  2018   08   05   14.97   -0.08
  2018   08   06   14.63   -0.42
  2018   08   07   14.63   -0.42
  2018   08   08   14.57   -0.48
  2018   08   09   14.87   -0.14
  2018   08   10   14.63   -0.38
  2018   08   11   14.60   -0.41
  2018   08   12   14.63   -0.38
  2018   08   13   14.90   -0.11
  2018   08   14   14.77   -0.21
  2018   08   15   14.70   -0.28
  2018   08   16   15.40    0.42
  2018   08   17   15.33    0.35
  2018   08   18   15.13    0.15
  2018   08   19   15.23    0.29
  2018   08   20   15.03    0.09
  2018   08   21   15.17    0.23
  2018   08   22   14.80   -0.14
  2018   08   23   14.93   -0.01
  2018   08   24   14.40   -0.55
  2018   08   25   14.40   -0.55
  2018   08   26   14.60   -0.35
  2018   08   27   15.13    0.18
  2018   08   28   15.10    0.15
  2018   08   29   14.73   -0.21
  2018   08   30   14.83   -0.11
  2018   08   31   14.63   -0.31
  2018   09   01   14.87   -0.07
  2018   09   02   14.70   -0.24
  2018   09   03   14.40   -0.53
  2018   09   04   14.77   -0.16
  2018   09   05   15.30    0.37
  2018   09   06   14.97    0.04
  2018   09   07   14.67   -0.26
  2018   09   08   14.63   -0.30
  2018   09   09   14.73   -0.20
  2018   09   10   14.87   -0.06
  2018   09   11   14.83   -0.10
  2018   09   12   15.10    0.17
  2018   09   13   15.23    0.30
  2018   09   14   15.03    0.10
  2018   09   15   14.90   -0.03
  2018   09   16   14.97    0.04
  2018   09   17   14.80   -0.13
  2018   09   18   14.43   -0.52
  2018   09   19   14.27   -0.68
  2018   09   20   14.43   -0.52
  2018   09   21   15.17    0.22
  2018   09   22   15.27    0.32
  2018   09   23   15.13    0.20
  2018   09   24   14.97    0.04
  2018   09   25   15.23    0.30
  2018   09   26   15.90    0.97
  2018   09   27   15.63    0.70
  2018   09   28   15.63    0.67
  2018   09   29   15.53    0.57
  2018   09   30   15.60    0.64
  2018   10   01   15.43    0.47
  2018   10   02   15.50    0.54
  2018   10   03   15.33    0.33
  2018   10   04   15.40    0.40
  2018   10   05   15.93    0.93
  2018   10   06   15.87    0.87
  2018   10   07   15.90    0.90
  2018   10   08   15.90    0.85
  2018   10   09   15.50    0.45
  2018   10   10   16.53    1.48
  2018   10   11   16.57    1.52
  2018   10   12   16.23    1.18
  2018   10   13   16.30    1.18
  2018   10   14   16.20    1.08
  2018   10   15   14.60   -0.52
  2018   10   16   15.60    0.48
  2018   10   17   15.37    0.25
  2018   10   18   15.53    0.33
  2018   10   19   15.43    0.23
  2018   10   20   15.50    0.30
  2018   10   21   15.47    0.27
  2018   10   22   16.43    1.23
  2018   10   23   16.10    0.80
  2018   10   24   15.90    0.60
  2018   10   25   15.33    0.03
  2018   10   26   15.17   -0.13
  2018   10   27   15.53    0.23
  2018   10   28   15.50    0.10
  2018   10   29   15.93    0.53
  2018   10   30   16.23    0.83
  2018   10   31   16.33    0.93
  2018   11   01   15.80    0.40
  2018   11   02   15.97    0.46
  2018   11   03   16.13    0.62
  2018   11   04   16.17    0.66
  2018   11   05   17.53    2.02
  2018   11   06   17.67    2.16
  2018   11   07   15.93    0.28
  2018   11   08   15.97    0.32
  2018   11   09   16.27    0.62
  2018   11   10   16.60    0.95
  2018   11   11   16.57    0.92
  2018   11   12   16.93    1.10
  2018   11   13   15.07   -0.76
  2018   11   14   14.50   -1.33
  2018   11   15   17.57    1.74
  2018   11   16   17.47    1.64
  2018   11   17   17.27    1.30
  2018   11   18   17.47    1.50
  2018   11   19   17.27    1.30
  2018   11   20   16.10    0.13
  2018   11   21   16.80    0.83
  2018   11   22   15.80   -0.33
  2018   11   23   15.67   -0.46
  2018   11   24   16.00   -0.13
  2018   11   25   15.80   -0.33
  2018   11   26   19.13    3.00
  2018   11   27   16.27   -0.02
  2018   11   28   17.70    1.41
  2018   11   29   17.23    0.94
  2018   11   30   16.70    0.41
  2018   12   01   16.73    0.44
  2018   12   02   16.53    0.11
  2018   12   03   16.10   -0.32
  2018   12   04   15.40   -1.02
  2018   12   05   17.07    0.65
  2018   12   06   16.40   -0.02
  2018   12   07   16.13   -0.40
  2018   12   08   16.10   -0.43
  2018   12   09   16.40   -0.13
  2018   12   10   16.50   -0.03
  2018   12   11   16.20   -0.33
  2018   12   12   16.13   -0.47
  2018   12   13   17.77    1.17
  2018   12   14   17.90    1.30
  2018   12   15   18.07    1.47
  2018   12   16   18.00    1.40
  2018   12   17   18.73    2.07
  2018   12   18   17.13    0.47
  2018   12   19   17.93    1.27
  2018   12   20   16.93    0.27
  2018   12   21   15.93   -0.73
  2018   12   22   15.97   -0.79
  2018   12   23   16.27   -0.49
  2018   12   24   16.40   -0.36
  2018   12   25   16.30   -0.46
  2018   12   26   16.93    0.17
  2018   12   27   16.83   -0.12
  2018   12   28   16.53   -0.42
  2018   12   29   16.73   -0.22
  2018   12   30   16.67   -0.28
  2018   12   31   17.27    0.32
  2019   01   01   16.87   -0.16
  2019   01   02   16.83   -0.20
  2019   01   03   16.93   -0.10
  2019   01   04   18.60    1.57
  2019   01   05   18.47    1.44
  2019   01   06   18.23    1.09
  2019   01   07   18.70    1.56
  2019   01   08   17.97    0.83
  2019   01   09   18.03    0.89
  2019   01   10   17.30    0.16
  2019   01   11   18.60    1.42
  2019   01   12   18.73    1.55
  2019   01   13   18.57    1.39
  2019   01   14   16.80   -0.38
  2019   01   15   17.73    0.55
  2019   01   16   16.60   -0.65
  2019   01   17   16.33   -0.92
  2019   01   18   16.30   -0.95
  2019   01   19   16.57   -0.68
  2019   01   20   16.77   -0.48
  2019   01   21   16.37   -0.88
  2019   01   22   17.23   -0.02
  2019   01   23   16.77   -0.48
  2019   01   24   16.93   -0.32
  2019   01   25   18.33    1.08
  2019   01   26   18.23    0.99
  2019   01   27   18.20    0.96
  2019   01   28   18.37    1.13
  2019   01   29   19.33    2.09
  2019   01   30   19.20    1.96
  2019   01   31   18.93    1.72
  2019   02   01   19.73    2.52
  2019   02   02   19.60    2.39
  2019   02   03   19.83    2.62
  2019   02   04   17.00   -0.21
  2019   02   05   18.00    0.85
  2019   02   06   19.43    2.28
  2019   02   07   18.60    1.45
  2019   02   08   18.93    1.78
  2019   02   09   18.93    1.78
  2019   02   10   18.80    1.64
  2019   02   11   17.37    0.21
  2019   02   12   17.07   -0.09
  2019   02   13   17.70    0.54
  2019   02   14   16.87   -0.29
  2019   02   15   17.00   -0.16
  2019   02   16   16.60   -0.56
  2019   02   17   16.37   -0.79
  2019   02   18   18.10    0.94
  2019   02   19   18.50    1.34
  2019   02   20   17.47    0.33
  2019   02   21   17.40    0.26
  2019   02   22   17.00   -0.14
  2019   02   23   17.20    0.06
  2019   02   24   17.13   -0.01
  2019   02   25   17.47    0.34
  2019   02   26   17.53    0.40
  2019   02   27   17.70    0.57
  2019   02   28   18.30    1.17
  2019   03   01   18.30    1.17
  2019   03   02   18.37    1.22
  2019   03   03   18.27    1.12
  2019   03   04   18.10    0.95
  2019   03   05   16.70   -0.45
  2019   03   06   16.63   -0.52
  2019   03   07   16.27   -0.88
  2019   03   08   16.77   -0.38
  2019   03   09   16.70   -0.45
  2019   03   10   16.90   -0.25
  2019   03   11   17.37    0.22
  2019   03   12   17.60    0.47
  2019   03   13   17.57    0.44
  2019   03   14   18.07    0.94
  2019   03   15   16.83   -0.30
  2019   03   16   16.97   -0.16
  2019   03   17   17.03    0.00
  2019   03   18   17.57    0.54
  2019   03   19   17.40    0.37
  2019   03   20   17.67    0.64
  2019   03   21   17.90    0.87
  2019   03   22   17.90    0.93
  2019   03   23   18.07    1.10
  2019   03   24   17.93    0.96
  2019   03   25   17.97    1.00
  2019   03   26   17.23    0.26
  2019   03   27   17.20    0.29
  2019   03   28   17.70    0.79
  2019   03   29   17.20    0.29
  2019   03   30   17.40    0.49
  2019   03   31   17.43    0.52
  2019   04   01   16.27   -0.56
  2019   04   02   15.60   -1.23
  2019   04   03   16.00   -0.83
  2019   04   04   17.93    1.10
  2019   04   05   18.23    1.40
  2019   04   06   18.20    1.43
  2019   04   07   18.17    1.40
  2019   04   08   16.57   -0.20
  2019   04   09   17.70    0.93
  2019   04   10   16.77    0.00
  2019   04   11   17.03    0.32
  2019   04   12   16.93    0.22
  2019   04   13   16.87    0.16
  2019   04   14   16.93    0.22
  2019   04   15   16.50   -0.21
  2019   04   16   16.97    0.30
  2019   04   17   17.30    0.63
  2019   04   18   17.03    0.36
  2019   04   19   17.20    0.53
  2019   04   20   16.90    0.23
  2019   04   21   16.97    0.36
  2019   04   22   16.17   -0.44
  2019   04   23   16.27   -0.34
  2019   04   24   17.87    1.26
  2019   04   25   17.43    0.82
  2019   04   26   16.73    0.15
  2019   04   27   16.70    0.12
  2019   04   28   16.70    0.12
  2019   04   29   15.97   -0.61
  2019   04   30   15.80   -0.78
  2019   05   01   15.90   -0.59
  2019   05   02   16.00   -0.49
  2019   05   03   16.13   -0.36
  2019   05   04   16.00   -0.49
  2019   05   05   16.00   -0.49
  2019   05   06   16.83    0.42
  2019   05   07   17.13    0.72
  2019   05   08   16.57    0.16
  2019   05   09   16.60    0.19
  2019   05   10   16.33   -0.08
  2019   05   11   16.53    0.20
  2019   05   12   16.13   -0.20
  2019   05   13   15.63   -0.70
  2019   05   14   16.20   -0.13
  2019   05   15   16.37    0.04
  2019   05   16   16.23   -0.03
  2019   05   17   16.27    0.01
  2019   05   18   16.10   -0.16
  2019   05   19   16.23   -0.03
  2019   05   20   16.20   -0.06
  2019   05   21   15.73   -0.46
  2019   05   22   15.47   -0.72
  2019   05   23   15.77   -0.42
  2019   05   24   15.77   -0.42
  2019   05   25   15.87   -0.32
  2019   05   26   15.60   -0.50
  2019   05   27   16.63    0.53
  2019   05   28   16.13    0.03
  2019   05   29   15.90   -0.20
  2019   05   30   16.13    0.03
  2019   05   31   16.20    0.14
  2019   06   01   16.23    0.17
  2019   06   02   16.03   -0.03
  2019   06   03   15.50   -0.56
  2019   06   04   16.33    0.27
  2019   06   05   16.60    0.60
  2019   06   06   16.67    0.67
  2019   06   07   15.73   -0.27
  2019   06   08   15.67   -0.33
  2019   06   09   15.57   -0.43
  2019   06   10   16.73    0.80
  2019   06   11   16.13    0.20
  2019   06   12   15.60   -0.33
  2019   06   13   15.37   -0.56
  2019   06   14   15.73   -0.20
  2019   06   15   15.87    0.02
  2019   06   16   15.90    0.05
  2019   06   17   15.13   -0.72
  2019   06   18   15.07   -0.78
  2019   06   19   15.43   -0.42
  2019   06   20   15.67   -0.09
  2019   06   21   15.73   -0.03
  2019   06   22   15.70   -0.06
  2019   06   23   15.83    0.07
  2019   06   24   16.00    0.24
  2019   06   25   16.30    0.65
  2019   06   26   16.03    0.38
  2019   06   27   15.90    0.25
  2019   06   28   15.90    0.25
  2019   06   29   16.00    0.35
  2019   06   30   15.83    0.28
  2019   07   01   15.23   -0.32
  2019   07   02   15.13   -0.42
  2019   07   03   15.23   -0.32
  2019   07   04   15.33   -0.22
  2019   07   05   15.37   -0.07
  2019   07   06   15.30   -0.14
  2019   07   07   15.37   -0.07
  2019   07   08   14.97   -0.47
  2019   07   09   14.93   -0.51
  2019   07   10   15.13   -0.23
  2019   07   11   15.27   -0.09
  2019   07   12   15.33   -0.03
  2019   07   13   15.43    0.07
  2019   07   14   15.50    0.14
  2019   07   15   15.40    0.13
  2019   07   16   15.63    0.36
  2019   07   17   15.50    0.23
  2019   07   18   15.40    0.13
  2019   07   19   15.20   -0.07
  2019   07   20   15.10   -0.10
  2019   07   21   15.33    0.13
  2019   07   22   15.50    0.30
  2019   07   23   15.63    0.43
  2019   07   24   15.20    0.00
  2019   07   25   15.07   -0.08
  2019   07   26   14.43   -0.72
  2019   07   27   14.47   -0.68
  2019   07   28   14.60   -0.55
  2019   07   29   14.50   -0.65
  2019   07   30   14.33   -0.77
  2019   07   31   15.70    0.60
  2019   08   01   15.67    0.57
  2019   08   02   14.60   -0.50
  2019   08   03   14.93   -0.17
  2019   08   04   14.67   -0.38
  2019   08   05   15.60    0.55
  2019   08   06   15.13    0.08
  2019   08   07   15.20    0.15
  2019   08   08   14.53   -0.52
  2019   08   09   14.33   -0.68
  2019   08   10   14.23   -0.78
  2019   08   11   14.40   -0.61
  2019   08   12   14.10   -0.91
  2019   08   13   14.30   -0.71
  2019   08   14   14.67   -0.31
  2019   08   15   14.60   -0.38
  2019   08   16   15.13    0.15
  2019   08   17   15.33    0.35
  2019   08   18   15.17    0.19
  2019   08   19   14.40   -0.54
  2019   08   20   14.57   -0.37
  2019   08   21   15.10    0.16
  2019   08   22   14.93   -0.01
  2019   08   23   14.87   -0.07
  2019   08   24   14.90   -0.05
  2019   08   25   14.77   -0.18
  2019   08   26   14.80   -0.15
  2019   08   27   14.50   -0.45
  2019   08   28   15.00    0.05
  2019   08   29   15.13    0.19
  2019   08   30   15.03    0.09
  2019   08   31   15.20    0.26
  2019   09   01   15.10    0.16
  2019   09   02   15.67    0.73
  2019   09   03   15.13    0.20
  2019   09   04   15.17    0.24
  2019   09   05   15.43    0.50
  2019   09   06   14.73   -0.20
  2019   09   07   14.57   -0.36
  2019   09   08   14.60   -0.33
  2019   09   09   13.97   -0.96
  2019   09   10   14.00   -0.93
  2019   09   11   13.73   -1.20
  2019   09   12   13.63   -1.30
  2019   09   13   13.97   -0.96
  2019   09   14   14.23   -0.70
  2019   09   15   14.27   -0.66
  2019   09   16   14.17   -0.76
  2019   09   17   14.00   -0.93
  2019   09   18   13.60   -1.35
  2019   09   19   13.90   -1.05
  2019   09   20   13.90   -1.05
  2019   09   21   14.00   -0.95
  2019   09   22   13.87   -1.08
  2019   09   23   14.20   -0.73
  2019   09   24   14.47   -0.46
  2019   09   25   14.17   -0.76
  2019   09   26   14.10   -0.83
  2019   09   27   14.47   -0.46
  2019   09   28   14.57   -0.39
  2019   09   29   14.70   -0.26
  2019   09   30   13.93   -1.03
  2019   10   01   14.00   -0.96
  2019   10   02   14.07   -0.89
  2019   10   03   14.27   -0.73
  2019   10   04   14.37   -0.63
  2019   10   05   14.30   -0.70
  2019   10   06   14.40   -0.60
  2019   10   07   14.10   -0.90
  2019   10   08   14.53   -0.52
  2019   10   09   14.57   -0.48
  2019   10   10   15.10    0.05
  2019   10   11   16.03    0.98
  2019   10   12   16.30    1.25
  2019   10   13   16.13    1.01
  2019   10   14   16.80    1.68
  2019   10   15   15.97    0.85
  2019   10   16   16.27    1.15
  2019   10   17   15.37    0.25
  2019   10   18   14.50   -0.70
  2019   10   19   14.73   -0.47
  2019   10   20   14.60   -0.60
  2019   10   21   13.67   -1.53
  2019   10   22   14.80   -0.40
  2019   10   23   15.03   -0.27
  2019   10   24   15.37    0.07
  2019   10   25   14.97   -0.33
  2019   10   26   15.27   -0.03
  2019   10   27   15.40    0.10
  2019   10   28   16.53    1.13
  2019   10   29   16.50    1.10
  2019   10   30   16.47    1.07
  2019   10   31   16.17    0.77
  2019   11   01   16.47    1.07
  2019   11   02   16.87    1.36
  2019   11   03   16.80    1.29
  2019   11   04   14.67   -0.84
  2019   11   05   15.00   -0.51
  2019   11   06   15.17   -0.34
  2019   11   07   14.87   -0.78
  2019   11   08   16.30    0.65
  2019   11   09   16.30    0.65
  2019   11   10   15.73    0.08
  2019   11   11   16.07    0.42
  2019   11   12   16.27    0.44
  2019   11   13   16.27    0.44
  2019   11   14   16.57    0.74
  2019   11   15   16.03    0.20
  2019   11   16   16.27    0.44
  2019   11   17   16.40    0.43
  2019   11   18   14.83   -1.14
  2019   11   19   15.33   -0.64
  2019   11   20   17.27    1.30
  2019   11   21   16.77    0.80
  2019   11   22   16.17    0.04
  2019   11   23   16.60    0.47
  2019   11   24   16.77    0.64
  2019   11   25   16.50    0.37
  2019   11   26   15.10   -1.03
  2019   11   27   15.13   -1.16
  2019   11   28   16.10   -0.19
  2019   11   29   16.13   -0.16
  2019   11   30   16.53    0.24
  2019   12   01   16.40    0.11
  2019   12   02   15.30   -1.12
  2019   12   03   14.93   -1.49
  2019   12   04   16.07   -0.35
  2019   12   05   16.67    0.25
  2019   12   06   15.70   -0.72
  2019   12   07   15.60   -0.93
  2019   12   08   15.10   -1.43
  2019   12   09   15.13   -1.40
  2019   12   10   18.20    1.67
  2019   12   11   15.57   -0.96
  2019   12   12   15.67   -0.93
  2019   12   13   15.40   -1.20
  2019   12   14   15.53   -1.07
  2019   12   15   15.80   -0.80
  2019   12   16   14.63   -1.97
  2019   12   17   15.43   -1.23
  2019   12   18   16.83    0.17
  2019   12   19   17.17    0.51
  2019   12   20   17.17    0.51
  2019   12   21   17.20    0.54
  2019   12   22   17.40    0.64
  2019   12   23   17.13    0.37
  2019   12   24   17.07    0.31
  2019   12   25   17.13    0.37
  2019   12   26   16.30   -0.46
  2019   12   27   17.03    0.08
  2019   12   28   17.27    0.32
  2019   12   29   17.30    0.35
  2019   12   30   17.60    0.65
  2019   12   31   17.57    0.62
  2020   01   01   17.33    0.30
  2020   01   02   16.97   -0.06
  2020   01   03   16.90   -0.13
  2020   01   04   16.83   -0.20
  2020   01   05   17.03    0.00
  2020   01   06   16.90   -0.24
  2020   01   07   16.20   -0.94
  2020   01   08   16.70   -0.44
  2020   01   09   15.37   -1.77
  2020   01   10   15.37   -1.77
  2020   01   11   15.60   -1.58
  2020   01   12   16.40   -0.78
  2020   01   13   16.13   -1.05
  2020   01   14   17.13   -0.05
  2020   01   15   16.90   -0.28
  2020   01   16   17.47    0.22
  2020   01   17   17.87    0.62
  2020   01   18   17.90    0.65
  2020   01   19   17.80    0.55
  2020   01   20   19.10    1.85
  2020   01   21   18.63    1.38
  2020   01   22   19.27    2.02
  2020   01   23   19.37    2.12
  2020   01   24   20.27    3.02
  2020   01   25   19.80    2.55
  2020   01   26   19.40    2.16
  2020   01   27   19.57    2.33
  2020   01   28   19.90    2.66
  2020   01   29   18.47    1.23
  2020   01   30   17.77    0.53
  2020   01   31   17.67    0.46
  2020   02   01   17.63    0.42
  2020   02   02   17.23    0.02
  2020   02   03   17.10   -0.11
  2020   02   04   16.80   -0.41
  2020   02   05   16.33   -0.82
  2020   02   06   16.70   -0.45
  2020   02   07   15.67   -1.48
  2020   02   08   15.73   -1.42
  2020   02   09   15.63   -1.52
  2020   02   10   15.60   -1.56
  2020   02   11   15.37   -1.79
  2020   02   12   17.40    0.24
  2020   02   13   16.97   -0.19
  2020   02   14   17.50    0.34
  2020   02   15   17.57    0.41
  2020   02   16   17.40    0.24
  2020   02   17   17.97    0.81
  2020   02   18   17.10   -0.06
  2020   02   19   17.93    0.77
  2020   02   20   17.97    0.83
  2020   02   21   20.27    3.13
  2020   02   22   19.87    2.73
  2020   02   23   18.33    1.19
  2020   02   24   18.23    1.09
  2020   02   25   18.57    1.44
  2020   02   26   17.73    0.60
  2020   02   27   16.43   -0.70
  2020   02   28   16.53   -0.60
  2020   02   29   16.70   -0.43
  2020   03   01   16.87   -0.26
  2020   03   02   18.13    0.98
  2020   03   03   17.70    0.55
  2020   03   04   17.97    0.82
  2020   03   05   16.83   -0.32
  2020   03   06   16.90   -0.25
  2020   03   07   16.77   -0.38
  2020   03   08   16.93   -0.22
  2020   03   09   17.87    0.72
  2020   03   10   17.00   -0.15
  2020   03   11   16.77   -0.38
  2020   03   12   17.23    0.10
%
% NaN: Dato no disponible
