% Temperatura Superficial del Mar y su Anomalía
% Estación Costera Paita (05°04'37.98"S, 81°07'13.98"W)
%  = Promedio diario de la Temperatura Superficial del Mar en grados Celsius (°C)
%    para los últimos 12 meses
%  = Anomalía diaria de la Temperatura Superficial del Mar en grados Celsius (°C)
%    con respecto a la Climatología de 1981-2010
%
% Consultas: cgrados@imarpe.gob.pe
%
% yyyy   mm   dd    TSM     ATSM
  2018   09   02   16.80    0.01
  2018   09   03   16.70    0.00
  2018   09   04   16.63   -0.07
  2018   09   05   16.87    0.17
  2018   09   06   17.03    0.33
  2018   09   07   16.93    0.23
  2018   09   08   16.10   -0.51
  2018   09   09   18.47    1.86
  2018   09   10   18.83    2.22
  2018   09   11   18.83    2.22
  2018   09   12   18.97    2.36
  2018   09   13   18.03    1.45
  2018   09   14   17.80    1.22
  2018   09   15   16.90    0.32
  2018   09   16   16.60    0.02
  2018   09   17   16.50   -0.08
  2018   09   18   16.33   -0.31
  2018   09   19   16.03   -0.61
  2018   09   20   15.97   -0.67
  2018   09   21   15.97   -0.67
  2018   09   22   16.07   -0.57
  2018   09   23   16.17   -0.53
  2018   09   24   18.60    1.90
  2018   09   25   18.83    2.13
  2018   09   26   18.30    1.60
  2018   09   27   19.13    2.43
  2018   09   28   18.40    1.62
  2018   09   29   18.17    1.39
  2018   09   30   18.17    1.39
  2018   10   01   17.93    1.15
  2018   10   02   16.73   -0.05
  2018   10   03   16.23   -0.67
  2018   10   04   16.90    0.00
  2018   10   05   16.13   -0.77
  2018   10   06   17.10    0.20
  2018   10   07   17.70    0.80
  2018   10   08   16.80   -0.20
  2018   10   09   16.60   -0.40
  2018   10   10   18.50    1.50
  2018   10   11   18.13    1.13
  2018   10   12   17.53    0.53
  2018   10   13   16.40   -0.73
  2018   10   14   16.20   -0.93
  2018   10   15   17.57    0.44
  2018   10   16   18.50    1.37
  2018   10   17   19.07    1.94
  2018   10   18   18.90    1.60
  2018   10   19   18.13    0.83
  2018   10   20   16.77   -0.53
  2018   10   21   16.73   -0.57
  2018   10   22   17.00   -0.30
  2018   10   23   16.87   -0.57
  2018   10   24   17.67    0.23
  2018   10   25   17.30   -0.14
  2018   10   26   16.97   -0.47
  2018   10   27   16.67   -0.77
  2018   10   28   16.50   -1.02
  2018   10   29   17.87    0.35
  2018   10   30   19.97    2.45
  2018   10   31   21.27    3.75
  2018   11   01   21.43    3.91
  2018   11   02   21.53    3.89
  2018   11   03   21.43    3.79
  2018   11   04   21.13    3.49
  2018   11   05   21.63    3.99
  2018   11   06   21.30    3.66
  2018   11   07   20.47    2.66
  2018   11   08   20.40    2.59
  2018   11   09   19.77    1.96
  2018   11   10   20.37    2.56
  2018   11   11   20.63    2.82
  2018   11   12   20.50    2.57
  2018   11   13   20.33    2.40
  2018   11   14   20.33    2.40
  2018   11   15   20.57    2.64
  2018   11   16   19.87    1.94
  2018   11   17   19.43    1.47
  2018   11   18   18.90    0.94
  2018   11   19   19.13    1.17
  2018   11   20   18.67    0.71
  2018   11   21   19.77    1.81
  2018   11   22   20.33    2.31
  2018   11   23   20.03    2.01
  2018   11   24   19.43    1.41
  2018   11   25   20.10    2.08
  2018   11   26   19.87    1.85
  2018   11   27   19.40    1.29
  2018   11   28   19.53    1.42
  2018   11   29   19.00    0.89
  2018   11   30   18.90    0.79
  2018   12   01   18.60    0.49
  2018   12   02   17.93   -0.26
  2018   12   03   18.43    0.24
  2018   12   04   19.30    1.11
  2018   12   05   20.50    2.31
  2018   12   06   20.63    2.44
  2018   12   07   20.50    2.19
  2018   12   08   20.73    2.42
  2018   12   09   20.77    2.46
  2018   12   10   20.77    2.46
  2018   12   11   20.20    1.89
  2018   12   12   21.43    2.96
  2018   12   13   21.77    3.30
  2018   12   14   21.50    3.03
  2018   12   15   21.87    3.40
  2018   12   16   22.17    3.70
  2018   12   17   21.97    3.23
  2018   12   18   21.67    2.93
  2018   12   19   21.70    2.96
  2018   12   20   21.53    2.79
  2018   12   21   22.30    3.56
  2018   12   22   21.03    2.00
  2018   12   23   19.90    0.87
  2018   12   24   19.83    0.80
  2018   12   25   20.07    1.04
  2018   12   26   21.10    2.07
  2018   12   27   20.53    1.23
  2018   12   28   21.20    1.90
  2018   12   29   20.90    1.60
  2018   12   30   21.30    2.00
  2018   12   31   20.80    1.50
  2019   01   01   21.37    1.77
  2019   01   02   21.40    1.80
  2019   01   03   21.50    1.90
  2019   01   04   22.10    2.50
  2019   01   05   21.33    1.73
  2019   01   06   21.47    1.59
  2019   01   07   22.23    2.35
  2019   01   08   22.83    2.95
  2019   01   09   22.27    2.39
  2019   01   10   23.67    3.79
  2019   01   11   24.10    3.92
  2019   01   12   23.10    2.92
  2019   01   13   23.70    3.52
  2019   01   14   22.23    2.05
  2019   01   15   20.87    0.69
  2019   01   16   20.50    0.11
  2019   01   17   20.67    0.28
  2019   01   18   20.60    0.21
  2019   01   19   20.43    0.04
  2019   01   20   21.67    1.28
  2019   01   21   21.10    0.26
  2019   01   22   22.27    1.43
  2019   01   23   21.30    0.46
  2019   01   24   20.53   -0.31
  2019   01   25   21.83    0.99
  2019   01   26   21.47    0.12
  2019   01   27   20.67   -0.68
  2019   01   28   22.33    0.98
  2019   01   29   22.47    1.12
  2019   01   30   21.73    0.38
  2019   01   31   23.53    1.76
  2019   02   01   22.80    1.03
  2019   02   02   23.87    2.10
  2019   02   03   23.67    1.90
  2019   02   04   22.20    0.43
  2019   02   05   22.33    0.11
  2019   02   06   22.57    0.35
  2019   02   07   22.80    0.58
  2019   02   08   22.67    0.45
  2019   02   09   24.00    1.78
  2019   02   10   23.40    0.78
  2019   02   11   24.10    1.48
  2019   02   12   24.30    1.68
  2019   02   13   22.60   -0.02
  2019   02   14   22.13   -0.49
  2019   02   15   23.77    0.83
  2019   02   16   23.93    0.99
  2019   02   17   22.87   -0.07
  2019   02   18   25.20    2.26
  2019   02   19   24.90    1.96
  2019   02   20   25.47    2.30
  2019   02   21   24.83    1.66
  2019   02   22   22.80   -0.37
  2019   02   23   23.87    0.70
  2019   02   24   23.67    0.50
  2019   02   25   24.17    0.96
  2019   02   26   23.63    0.42
  2019   02   27   25.57    2.36
  2019   02   28   25.47    2.26
  2019   03   01   25.47    2.26
  2019   03   02   25.80    2.58
  2019   03   03   22.67   -0.55
  2019   03   04   23.47    0.25
  2019   03   05   22.93   -0.29
  2019   03   06   23.33    0.11
  2019   03   07   25.00    1.78
  2019   03   08   25.10    1.88
  2019   03   09   25.83    2.61
  2019   03   10   26.10    2.88
  2019   03   11   25.93    2.71
  2019   03   12   22.30   -0.78
  2019   03   13   21.87   -1.21
  2019   03   14   23.43    0.35
  2019   03   15   23.10    0.02
  2019   03   16   22.20   -0.88
  2019   03   17   22.67   -0.21
  2019   03   18   21.77   -1.11
  2019   03   19   20.90   -1.98
  2019   03   20   21.33   -1.55
  2019   03   21   20.70   -2.18
  2019   03   22   19.70   -2.87
  2019   03   23   19.90   -2.67
  2019   03   24   19.63   -2.94
  2019   03   25   20.93   -1.64
  2019   03   26   21.40   -1.17
  2019   03   27   20.47   -1.74
  2019   03   28   19.13   -3.08
  2019   03   29   19.97   -2.24
  2019   03   30   18.83   -3.38
  2019   03   31   18.83   -3.38
  2019   04   01   20.33   -1.50
  2019   04   02   19.37   -2.46
  2019   04   03   19.13   -2.70
  2019   04   04   21.53   -0.30
  2019   04   05   21.33   -0.50
  2019   04   06   22.40    1.03
  2019   04   07   21.40    0.03
  2019   04   08   22.50    1.13
  2019   04   09   21.87    0.50
  2019   04   10   21.60    0.23
  2019   04   11   20.43   -0.51
  2019   04   12   19.70   -1.24
  2019   04   13   19.97   -0.97
  2019   04   14   21.93    0.99
  2019   04   15   21.03    0.09
  2019   04   16   21.30    0.74
  2019   04   17   20.80    0.24
  2019   04   18   20.17   -0.39
  2019   04   19   21.17    0.61
  2019   04   20   20.93    0.37
  2019   04   21   21.10    0.92
  2019   04   22   21.70    1.52
  2019   04   23   21.40    1.22
  2019   04   24   20.07   -0.11
  2019   04   25   20.27    0.09
  2019   04   26   20.73    0.85
  2019   04   27   20.93    1.05
  2019   04   28   20.80    0.92
  2019   04   29   20.47    0.59
  2019   04   30   20.63    0.75
  2019   05   01   20.50    0.83
  2019   05   02   20.20    0.53
  2019   05   03   20.17    0.50
  2019   05   04   20.10    0.43
  2019   05   05   19.40   -0.27
  2019   05   06   19.47   -0.06
  2019   05   07   19.87    0.34
  2019   05   08   19.20   -0.33
  2019   05   09   19.00   -0.53
  2019   05   10   18.27   -1.26
  2019   05   11   17.93   -1.46
  2019   05   12   18.73   -0.66
  2019   05   13   18.93   -0.46
  2019   05   14   19.03   -0.36
  2019   05   15   20.10    0.71
  2019   05   16   19.33    0.10
  2019   05   17   18.70   -0.53
  2019   05   18   18.60   -0.63
  2019   05   19   18.63   -0.60
  2019   05   20   18.87   -0.36
  2019   05   21   18.43   -0.67
  2019   05   22   18.90   -0.20
  2019   05   23   18.87   -0.23
  2019   05   24   18.53   -0.57
  2019   05   25   18.77   -0.33
  2019   05   26   18.53   -0.41
  2019   05   27   18.77   -0.17
  2019   05   28   18.33   -0.61
  2019   05   29   18.33   -0.61
  2019   05   30   17.93   -1.01
  2019   05   31   18.37   -0.42
  2019   06   01   18.10   -0.69
  2019   06   02   17.53   -1.26
  2019   06   03   17.33   -1.46
  2019   06   04   17.47   -1.32
  2019   06   05   17.40   -1.24
  2019   06   06   18.03   -0.61
  2019   06   07   17.33   -1.31
  2019   06   08   17.37   -1.27
  2019   06   09   18.57   -0.07
  2019   06   10   19.57    1.11
  2019   06   11   19.33    0.87
  2019   06   12   19.73    1.27
  2019   06   13   18.43   -0.03
  2019   06   14   17.63   -0.83
  2019   06   15   17.33   -0.95
  2019   06   16   16.50   -1.78
  2019   06   17   17.10   -1.18
  2019   06   18   17.63   -0.65
  2019   06   19   18.03   -0.25
  2019   06   20   17.67   -0.46
  2019   06   21   17.80   -0.33
  2019   06   22   17.00   -1.13
  2019   06   23   17.17   -0.96
  2019   06   24   17.40   -0.73
  2019   06   25   17.03   -0.99
  2019   06   26   17.10   -0.92
  2019   06   27   17.10   -0.92
  2019   06   28   16.83   -1.19
  2019   06   29   16.90   -1.12
  2019   06   30   16.93   -0.93
  2019   07   01   17.03   -0.83
  2019   07   02   19.23    1.37
  2019   07   03   19.20    1.34
  2019   07   04   17.80   -0.06
  2019   07   05   17.77    0.08
  2019   07   06   17.17   -0.52
  2019   07   07   17.17   -0.52
  2019   07   08   17.43   -0.26
  2019   07   09   17.30   -0.39
  2019   07   10   17.40   -0.20
  2019   07   11   17.17   -0.43
  2019   07   12   17.73    0.13
  2019   07   13   18.13    0.53
  2019   07   14   17.77    0.17
  2019   07   15   18.03    0.53
  2019   07   16   18.13    0.63
  2019   07   17   17.40   -0.10
  2019   07   18   17.73    0.23
  2019   07   19   17.17   -0.33
  2019   07   20   16.93   -0.48
  2019   07   21   17.03   -0.38
  2019   07   22   17.67    0.26
  2019   07   23   17.47    0.06
  2019   07   24   17.57    0.16
  2019   07   25   17.20   -0.11
  2019   07   26   17.03   -0.28
  2019   07   27   17.00   -0.31
  2019   07   28   16.77   -0.54
  2019   07   29   16.47   -0.84
  2019   07   30   16.87   -0.35
  2019   07   31   16.60   -0.62
  2019   08   01   16.83   -0.39
  2019   08   02   16.83   -0.39
  2019   08   03   17.30    0.08
  2019   08   04   17.53    0.36
  2019   08   05   17.50    0.33
  2019   08   06   17.40    0.23
  2019   08   07   17.03   -0.14
  2019   08   08   16.77   -0.40
  2019   08   09   16.90   -0.19
  2019   08   10   16.57   -0.52
  2019   08   11   16.00   -1.09
  2019   08   12   16.30   -0.79
  2019   08   13   16.33   -0.76
  2019   08   14   16.37   -0.65
  2019   08   15   16.03   -0.99
  2019   08   16   16.77   -0.25
  2019   08   17   16.70   -0.32
  2019   08   18   16.87   -0.15
  2019   08   19   16.37   -0.54
  2019   08   20   16.87   -0.04
  2019   08   21   17.00    0.09
  2019   08   22   17.50    0.59
  2019   08   23   17.80    0.89
  2019   08   24   17.77    0.94
  2019   08   25   16.30   -0.53
  2019   08   26   17.27    0.44
  2019   08   27   17.13    0.30
  2019   08   28   17.40    0.57
  2019   08   29   16.33   -0.46
  2019   08   30   16.90    0.11
  2019   08   31   17.30    0.51
  2019   09   01   17.23    0.44
  2019   09   02   16.67   -0.12
  2019   09   03   17.17    0.47
  2019   09   04   17.73    1.03
  2019   09   05   17.67    0.97
  2019   09   06   17.13    0.43
  2019   09   07   16.83    0.13
  2019   09   08   16.73    0.12
  2019   09   09   16.50   -0.11
  2019   09   10   16.53   -0.08
  2019   09   11   16.50   -0.11
  2019   09   12   15.90   -0.71
  2019   09   13   15.73   -0.85
  2019   09   14   15.77   -0.81
  2019   09   15   16.17   -0.41
  2019   09   16   15.63   -0.95
  2019   09   17   16.37   -0.21
  2019   09   18   16.03   -0.61
  2019   09   19   16.53   -0.11
  2019   09   20   16.03   -0.61
  2019   09   21   15.90   -0.74
  2019   09   22   16.03   -0.61
  2019   09   23   16.27   -0.43
  2019   09   24   19.40    2.70
  2019   09   25   19.50    2.80
  2019   09   26   20.57    3.87
  2019   09   27   20.10    3.40
  2019   09   28   20.90    4.12
  2019   09   29   21.37    4.59
  2019   09   30   21.27    4.49
  2019   10   01   18.90    2.12
  2019   10   02   16.20   -0.58
  2019   10   03   16.20   -0.70
  2019   10   04   16.13   -0.77
  2019   10   05   15.73   -1.17
  2019   10   06   15.73   -1.17
  2019   10   07   16.13   -0.77
  2019   10   08   15.70   -1.30
  2019   10   09   15.87   -1.13
  2019   10   10   16.70   -0.30
  2019   10   11   17.23    0.23
  2019   10   12   17.20    0.20
  2019   10   13   19.00    1.87
  2019   10   14   19.80    2.67
  2019   10   15   20.17    3.04
  2019   10   16   20.17    3.04
  2019   10   17   20.07    2.94
  2019   10   18   20.13    2.83
  2019   10   19   20.97    3.67
  2019   10   20   19.40    2.10
  2019   10   21   18.07    0.77
  2019   10   22   17.03   -0.27
  2019   10   23   16.70   -0.74
  2019   10   24   16.77   -0.67
  2019   10   25   16.67   -0.77
  2019   10   26   15.80   -1.64
  2019   10   27   16.00   -1.44
  2019   10   28   15.87   -1.65
  2019   10   29   16.57   -0.95
  2019   10   30   18.40    0.88
  2019   10   31   19.17    1.65
  2019   11   01   18.00    0.48
  2019   11   02   18.03    0.39
  2019   11   03   18.37    0.73
  2019   11   04   19.20    1.56
  2019   11   05   19.70    2.06
  2019   11   06   18.63    0.99
  2019   11   07   18.30    0.49
  2019   11   08   17.03   -0.78
  2019   11   09   17.77   -0.04
  2019   11   10   17.60   -0.21
  2019   11   11   17.77   -0.04
  2019   11   12   17.83   -0.10
  2019   11   13   16.53   -1.40
  2019   11   14   17.37   -0.56
  2019   11   15   18.37    0.44
  2019   11   16   19.17    1.24
  2019   11   17   21.80    3.84
  2019   11   18   21.50    3.54
  2019   11   19   21.97    4.01
  2019   11   20   22.07    4.11
  2019   11   21   21.07    3.11
  2019   11   22   21.13    3.11
  2019   11   23   20.97    2.95
  2019   11   24   20.67    2.65
  2019   11   25   20.90    2.88
  2019   11   26   20.63    2.61
  2019   11   27   20.67    2.56
  2019   11   28   21.20    3.09
  2019   11   29   21.27    3.16
  2019   11   30   21.00    2.89
  2019   12   01   21.10    2.99
  2019   12   02   21.30    3.11
  2019   12   03   21.10    2.91
  2019   12   04   20.00    1.81
  2019   12   05   19.80    1.61
  2019   12   06   19.33    1.14
  2019   12   07   19.90    1.59
  2019   12   08   20.63    2.32
  2019   12   09   20.83    2.52
  2019   12   10   19.60    1.29
  2019   12   11   21.37    3.06
  2019   12   12   21.90    3.43
  2019   12   13   21.77    3.30
  2019   12   14   20.60    2.13
  2019   12   15   19.47    1.00
  2019   12   16   19.27    0.80
  2019   12   17   19.73    0.99
  2019   12   18   20.23    1.49
  2019   12   19   20.27    1.53
  2019   12   20   18.03   -0.71
  2019   12   21   19.43    0.69
  2019   12   22   20.03    1.00
  2019   12   23   20.97    1.94
  2019   12   24   20.83    1.80
  2019   12   25   20.33    1.30
  2019   12   26   20.80    1.77
  2019   12   27   20.57    1.27
  2019   12   28   19.77    0.47
  2019   12   29   19.63    0.33
  2019   12   30   20.17    0.87
  2019   12   31   21.23    1.93
  2020   01   01   20.67    1.07
  2020   01   02   21.00    1.40
  2020   01   03   20.43    0.83
  2020   01   04   20.77    1.17
  2020   01   05   20.23    0.63
  2020   01   06   20.50    0.62
  2020   01   07   20.60    0.72
  2020   01   08   18.37   -1.51
  2020   01   09   20.83    0.95
  2020   01   10   20.30    0.42
  2020   01   11   20.03   -0.15
  2020   01   12   19.53   -0.65
  2020   01   13   19.57   -0.61
  2020   01   14   20.23    0.05
  2020   01   15   19.27   -0.91
  2020   01   16   19.63   -0.76
  2020   01   17   19.97   -0.42
  2020   01   18   20.33   -0.06
  2020   01   19   19.80   -0.59
  2020   01   20   20.03   -0.36
  2020   01   21   19.43   -1.41
  2020   01   22   21.13    0.29
  2020   01   23   21.87    1.03
  2020   01   24   22.20    1.36
  2020   01   25   23.30    2.46
  2020   01   26   22.97    1.62
  2020   01   27   23.70    2.35
  2020   01   28   23.37    2.02
  2020   01   29   23.13    1.78
  2020   01   30   22.27    0.92
  2020   01   31   23.17    1.40
  2020   02   01   23.07    1.30
  2020   02   02   23.07    1.30
  2020   02   03   22.87    1.10
  2020   02   04   22.03    0.26
  2020   02   05   21.37   -0.85
  2020   02   06   21.77   -0.45
  2020   02   07   21.63   -0.59
  2020   02   08   22.43    0.21
  2020   02   09   22.70    0.48
  2020   02   10   23.53    0.91
  2020   02   11   22.73    0.11
  2020   02   12   22.27   -0.35
  2020   02   13   22.30   -0.32
  2020   02   14   21.00   -1.62
  2020   02   15   20.30   -2.64
  2020   02   16   20.17   -2.77
  2020   02   17   21.87   -1.07
  2020   02   18   21.60   -1.34
  2020   02   19   21.73   -1.21
  2020   02   20   22.63   -0.54
  2020   02   21   23.67    0.50
  2020   02   22   23.20    0.03
  2020   02   23   23.10   -0.07
  2020   02   24   24.73    1.56
  2020   02   25   25.13    1.92
  2020   02   26   25.40    2.19
  2020   02   27   25.67    2.46
  2020   02   28   25.23    2.02
  2020   02   29   25.33    2.12
  2020   03   01   23.83    0.62
  2020   03   02   24.13    0.91
  2020   03   03   24.27    1.05
  2020   03   04   23.80    0.58
  2020   03   05   23.47    0.25
  2020   03   06   24.40    1.18
  2020   03   07   24.33    1.11
  2020   03   08   23.47    0.25
  2020   03   09   23.50    0.28
  2020   03   10   23.27    0.05
  2020   03   11   23.77    0.55
  2020   03   12   24.33    1.25
%
% NaN: Dato no disponible
