% Temperatura Superficial del Mar y su Anomalía
% Estación Costera Callao (12°03'57.78"S, 77°09'30.54"W)
%  = Promedio diario de la Temperatura Superficial del Mar en grados Celsius (°C)
%    para los últimos 12 meses
%  = Anomalía diaria de la Temperatura Superficial del Mar en grados Celsius (°C)
%    con respecto a la Climatología de 1981-2010
%
% Consultas: cgrados@imarpe.gob.pe
%
% yyyy   mm   dd    TSM     ATSM
  2018   08   18   15.16   -0.41
  2018   08   19   15.51    0.01
  2018   08   20   15.17   -0.33
  2018   08   21   15.00   -0.50
  2018   08   22   14.87   -0.63
  2018   08   23   14.93   -0.57
  2018   08   24   14.87   -0.56
  2018   08   25   15.08   -0.35
  2018   08   26   15.06   -0.37
  2018   08   27   14.87   -0.56
  2018   08   28   14.87   -0.56
  2018   08   29   14.87   -0.48
  2018   08   30   15.07   -0.28
  2018   08   31   15.03   -0.32
  2018   09   01   15.14   -0.21
  2018   09   02   15.63    0.28
  2018   09   03   15.03   -0.24
  2018   09   04   14.87   -0.40
  2018   09   05   15.06   -0.21
  2018   09   06   14.86   -0.41
  2018   09   07   14.87   -0.40
  2018   09   08   14.95   -0.24
  2018   09   09   14.90   -0.29
  2018   09   10   14.86   -0.33
  2018   09   11   14.87   -0.32
  2018   09   12   14.77   -0.42
  2018   09   13   14.83   -0.28
  2018   09   14   15.13    0.02
  2018   09   15   14.80   -0.31
  2018   09   16   14.66   -0.45
  2018   09   17   14.70   -0.41
  2018   09   18   14.61   -0.42
  2018   09   19   14.67   -0.36
  2018   09   20   15.23    0.20
  2018   09   21   15.57    0.54
  2018   09   22     NaN     NaN
  2018   09   23     NaN     NaN
  2018   09   24   14.62   -0.33
  2018   09   25   14.77   -0.18
  2018   09   26     NaN     NaN
  2018   09   27   14.50   -0.45
  2018   09   28   14.53   -0.36
  2018   09   29   14.54   -0.35
  2018   09   30   14.51   -0.38
  2018   10   01   14.43   -0.46
  2018   10   02   15.00    0.11
  2018   10   03   15.00    0.15
  2018   10   04   14.96    0.11
  2018   10   05   14.60   -0.25
  2018   10   06   14.63   -0.22
  2018   10   07   15.10    0.25
  2018   10   08   15.24    0.41
  2018   10   09   14.67   -0.16
  2018   10   10   14.47   -0.36
  2018   10   11   14.47   -0.36
  2018   10   12   14.43   -0.40
  2018   10   13   14.42   -0.41
  2018   10   14   14.49   -0.34
  2018   10   15   14.53   -0.30
  2018   10   16   14.72   -0.11
  2018   10   17   14.52   -0.31
  2018   10   18   14.83    0.02
  2018   10   19   15.01    0.20
  2018   10   20   14.88    0.07
  2018   10   21   14.70   -0.11
  2018   10   22   14.73   -0.08
  2018   10   23   14.57   -0.25
  2018   10   24   14.50   -0.32
  2018   10   25   14.47   -0.35
  2018   10   26   14.60   -0.22
  2018   10   27     NaN     NaN
  2018   10   28     NaN     NaN
  2018   10   29   15.10    0.27
  2018   10   30   14.67   -0.16
  2018   10   31   15.20    0.37
  2018   11   01     NaN     NaN
  2018   11   02     NaN     NaN
  2018   11   03     NaN     NaN
  2018   11   04     NaN     NaN
  2018   11   05   14.83   -0.02
  2018   11   06   15.37    0.52
  2018   11   07   15.13    0.24
  2018   11   08   15.33    0.44
  2018   11   09   15.47    0.58
  2018   11   10     NaN     NaN
  2018   11   11     NaN     NaN
  2018   11   12   15.50    0.57
  2018   11   13   16.87    1.94
  2018   11   14   17.47    2.54
  2018   11   15   15.73    0.80
  2018   11   16   15.10    0.17
  2018   11   17     NaN     NaN
  2018   11   18     NaN     NaN
  2018   11   19   16.40    1.37
  2018   11   20   15.07    0.04
  2018   11   21   14.87   -0.16
  2018   11   22   14.93   -0.21
  2018   11   23   15.10   -0.04
  2018   11   24     NaN     NaN
  2018   11   25     NaN     NaN
  2018   11   26   15.10   -0.04
  2018   11   27   15.33    0.08
  2018   11   28   15.47    0.22
  2018   11   29   15.50    0.25
  2018   11   30   16.43    1.18
  2018   12   01     NaN     NaN
  2018   12   02     NaN     NaN
  2018   12   03   15.60    0.23
  2018   12   04   15.97    0.60
  2018   12   05   15.70    0.33
  2018   12   06   16.20    0.83
  2018   12   07   16.30    0.80
  2018   12   08     NaN     NaN
  2018   12   09     NaN     NaN
  2018   12   10   16.30    0.80
  2018   12   11   16.47    0.97
  2018   12   12   17.00    1.40
  2018   12   13   17.03    1.43
  2018   12   14   17.17    1.57
  2018   12   15     NaN     NaN
  2018   12   16     NaN     NaN
  2018   12   17   17.10    1.40
  2018   12   18   17.23    1.53
  2018   12   19   17.10    1.40
  2018   12   20   17.27    1.57
  2018   12   21   17.15    1.45
  2018   12   22     NaN     NaN
  2018   12   23     NaN     NaN
  2018   12   24     NaN     NaN
  2018   12   25     NaN     NaN
  2018   12   26   18.10    2.24
  2018   12   27   18.43    2.47
  2018   12   28   18.60    2.64
  2018   12   29   18.45    2.49
  2018   12   30   18.40    2.44
  2018   12   31   17.65    1.69
  2019   01   01   17.95    1.90
  2019   01   02   17.50    1.45
  2019   01   03   18.30    2.25
  2019   01   04   17.90    1.85
  2019   01   05     NaN     NaN
  2019   01   06     NaN     NaN
  2019   01   07   17.53    1.39
  2019   01   08   17.57    1.43
  2019   01   09   17.50    1.36
  2019   01   10   17.50    1.36
  2019   01   11   17.70    1.43
  2019   01   12   17.95    1.68
  2019   01   13     NaN     NaN
  2019   01   14   17.50    1.23
  2019   01   15   17.77    1.50
  2019   01   16   17.53    1.15
  2019   01   17   17.35    0.97
  2019   01   18   17.63    1.25
  2019   01   19   17.75    1.37
  2019   01   20     NaN     NaN
  2019   01   21   18.03    1.59
  2019   01   22   17.97    1.53
  2019   01   23   17.77    1.33
  2019   01   24   17.70    1.26
  2019   01   25   17.70    1.26
  2019   01   26     NaN     NaN
  2019   01   27     NaN     NaN
  2019   01   28   17.77    1.23
  2019   01   29   17.60    1.06
  2019   01   30   17.57    1.03
  2019   01   31   17.60    0.93
  2019   02   01   17.87    1.20
  2019   02   02     NaN     NaN
  2019   02   03     NaN     NaN
  2019   02   04   17.97    1.30
  2019   02   05   19.17    2.36
  2019   02   06   18.37    1.56
  2019   02   07   18.07    1.26
  2019   02   08   17.90    1.09
  2019   02   09     NaN     NaN
  2019   02   10     NaN     NaN
  2019   02   11   17.83    0.89
  2019   02   12   18.97    2.03
  2019   02   13   19.17    2.23
  2019   02   14   18.63    1.69
  2019   02   15   18.33    1.26
  2019   02   16   18.45    1.38
  2019   02   17   17.90    0.83
  2019   02   18   18.43    1.36
  2019   02   19   18.43    1.36
  2019   02   20   17.97    0.77
  2019   02   21   17.90    0.70
  2019   02   22   17.80    0.60
  2019   02   23   19.75    2.55
  2019   02   24   18.90    1.70
  2019   02   25   17.87    0.53
  2019   02   26   17.63    0.29
  2019   02   27   17.73    0.39
  2019   02   28   17.83    0.49
  2019   03   01   18.23    0.89
  2019   03   02   18.35    0.91
  2019   03   03   18.10    0.66
  2019   03   04   18.40    0.96
  2019   03   05   18.50    1.06
  2019   03   06   18.00    0.56
  2019   03   07   18.30    0.78
  2019   03   08   17.63    0.11
  2019   03   09   18.50    0.98
  2019   03   10   17.27   -0.25
  2019   03   11   17.63    0.11
  2019   03   12   18.10    0.54
  2019   03   13   19.47    1.91
  2019   03   14   18.30    0.74
  2019   03   15   17.90    0.34
  2019   03   16   17.45   -0.11
  2019   03   17   17.50   -0.07
  2019   03   18   17.27   -0.30
  2019   03   19   17.23   -0.34
  2019   03   20   17.23   -0.34
  2019   03   21   17.10   -0.47
  2019   03   22   16.90   -0.69
  2019   03   23   16.65   -0.94
  2019   03   24   16.70   -0.89
  2019   03   25   16.63   -0.96
  2019   03   26   16.97   -0.62
  2019   03   27   17.03   -0.55
  2019   03   28   16.93   -0.65
  2019   03   29   17.13   -0.45
  2019   03   30   16.55   -1.03
  2019   03   31   16.60   -0.98
  2019   04   01   16.27   -1.25
  2019   04   02   16.27   -1.25
  2019   04   03   16.27   -1.25
  2019   04   04   16.03   -1.49
  2019   04   05   16.10   -1.42
  2019   04   06   16.80   -0.64
  2019   04   07   16.60   -0.84
  2019   04   08   16.80   -0.64
  2019   04   09   16.57   -0.87
  2019   04   10   17.03   -0.41
  2019   04   11   17.87    0.50
  2019   04   12   16.70   -0.67
  2019   04   13   16.40   -0.97
  2019   04   14   16.70   -0.67
  2019   04   15   16.90   -0.47
  2019   04   16   16.57   -0.69
  2019   04   17   16.87   -0.39
  2019   04   18   17.20   -0.06
  2019   04   19   17.75    0.49
  2019   04   20   19.50    2.24
  2019   04   21   19.60    2.49
  2019   04   22   20.50    3.39
  2019   04   23   19.73    2.62
  2019   04   24   17.73    0.62
  2019   04   25   16.60   -0.51
  2019   04   26   17.23    0.28
  2019   04   27   16.70   -0.25
  2019   04   28   18.75    1.80
  2019   04   29   19.33    2.38
  2019   04   30   18.50    1.55
  2019   05   01   17.60    0.77
  2019   05   02   17.23    0.40
  2019   05   03   17.30    0.47
  2019   05   04   16.85    0.02
  2019   05   05   16.95    0.12
  2019   05   06   17.03    0.27
  2019   05   07   16.73   -0.03
  2019   05   08   16.93    0.17
  2019   05   09   17.17    0.41
  2019   05   10   17.60    0.84
  2019   05   11   17.65    0.94
  2019   05   12   16.90    0.19
  2019   05   13   16.93    0.22
  2019   05   14   16.57   -0.14
  2019   05   15   16.70   -0.01
  2019   05   16   16.87    0.21
  2019   05   17   16.90    0.24
  2019   05   18   17.00    0.34
  2019   05   19   17.55    0.89
  2019   05   20   17.70    1.04
  2019   05   21   17.53    0.92
  2019   05   22   17.87    1.26
  2019   05   23   18.33    1.72
  2019   05   24   18.55    1.94
  2019   05   25   17.25    0.64
  2019   05   26   16.70    0.13
  2019   05   27   16.83    0.26
  2019   05   28   16.73    0.16
  2019   05   29   16.97    0.40
  2019   05   30   16.80    0.23
  2019   05   31   17.10    0.55
  2019   06   01   16.80    0.25
  2019   06   02   16.80    0.25
  2019   06   03   17.10    0.55
  2019   06   04   16.80    0.25
  2019   06   05   16.67    0.15
  2019   06   06   16.63    0.11
  2019   06   07   16.73    0.21
  2019   06   08   16.85    0.33
  2019   06   09   16.80    0.28
  2019   06   10   16.85    0.41
  2019   06   11   16.53    0.09
  2019   06   12   16.53    0.09
  2019   06   13   16.47    0.03
  2019   06   14   16.57    0.13
  2019   06   15   16.60    0.21
  2019   06   16   16.55    0.16
  2019   06   17   16.57    0.18
  2019   06   18   16.60    0.21
  2019   06   19   17.20    0.81
  2019   06   20   16.93    0.59
  2019   06   21   16.77    0.43
  2019   06   22   16.65    0.31
  2019   06   23   16.65    0.31
  2019   06   24   16.53    0.19
  2019   06   25   16.40    0.08
  2019   06   26   16.35    0.03
  2019   06   27   17.00    0.68
  2019   06   28   16.70    0.38
  2019   06   29   16.65    0.33
  2019   06   30     NaN     NaN
  2019   07   01   16.60    0.34
  2019   07   02   16.50    0.24
  2019   07   03   16.20   -0.06
  2019   07   04   16.43    0.17
  2019   07   05   16.37    0.18
  2019   07   06   16.00   -0.19
  2019   07   07   16.05   -0.14
  2019   07   08   16.00   -0.19
  2019   07   09   16.10   -0.09
  2019   07   10   16.50    0.39
  2019   07   11   16.17    0.06
  2019   07   12   15.67   -0.44
  2019   07   13   15.60   -0.51
  2019   07   14   15.70   -0.41
  2019   07   15   15.70   -0.33
  2019   07   16   15.70   -0.33
  2019   07   17   15.63   -0.40
  2019   07   18   15.50   -0.53
  2019   07   19   15.93   -0.10
  2019   07   20   15.95   -0.01
  2019   07   21   15.40   -0.56
  2019   07   22   15.47   -0.49
  2019   07   23   15.43   -0.53
  2019   07   24   15.23   -0.73
  2019   07   25   15.13   -0.74
  2019   07   26   14.90   -0.97
  2019   07   27   14.80   -1.07
  2019   07   28     NaN     NaN
  2019   07   29   14.75   -1.12
  2019   07   30   14.85   -0.94
  2019   07   31   15.30   -0.49
  2019   08   01   14.97   -0.82
  2019   08   02   15.33   -0.46
  2019   08   03   15.50   -0.29
  2019   08   04   15.15   -0.57
  2019   08   05   14.93   -0.79
  2019   08   06   14.73   -0.99
  2019   08   07   14.67   -1.05
  2019   08   08   15.13   -0.59
  2019   08   09   14.90   -0.75
  2019   08   10   15.05   -0.60
  2019   08   11   14.65   -1.00
  2019   08   12   14.80   -0.85
  2019   08   13   15.50   -0.15
  2019   08   14   15.50   -0.07
  2019   08   15   15.27   -0.30
  2019   08   16   14.97   -0.60
  2019   08   17   14.75   -0.82
  2019   08   18   14.70   -0.87
  2019   08   19   14.83   -0.67
  2019   08   20   14.77   -0.73
  2019   08   21   14.80   -0.70
  2019   08   22   14.83   -0.67
  2019   08   23   14.87   -0.63
  2019   08   24   14.75   -0.68
  2019   08   25   14.60   -0.83
  2019   08   26   14.73   -0.70
  2019   08   27   15.50    0.07
  2019   08   28   15.23   -0.20
  2019   08   29   14.73   -0.62
  2019   08   30     NaN     NaN
  2019   08   31   14.85   -0.50
  2019   09   01     NaN     NaN
  2019   09   02   14.90   -0.45
  2019   09   03   14.90   -0.37
  2019   09   04   14.83   -0.44
  2019   09   05   14.80   -0.47
  2019   09   06   14.77   -0.50
  2019   09   07   14.85   -0.42
  2019   09   08   14.95   -0.24
  2019   09   09   14.83   -0.36
  2019   09   10   15.63    0.44
  2019   09   11   15.27    0.08
  2019   09   12   15.60    0.41
  2019   09   13   14.85   -0.26
  2019   09   14   14.90   -0.21
  2019   09   15   14.40   -0.71
  2019   09   16   14.83   -0.28
  2019   09   17   15.43    0.32
  2019   09   18   15.47    0.44
  2019   09   19   15.33    0.30
  2019   09   20   14.73   -0.30
  2019   09   21   14.70   -0.33
  2019   09   22   14.65   -0.38
  2019   09   23   14.70   -0.25
  2019   09   24   14.77   -0.18
  2019   09   25   14.50   -0.45
  2019   09   26   14.47   -0.48
  2019   09   27   14.87   -0.08
  2019   09   28   14.75   -0.14
  2019   09   29   14.70   -0.19
  2019   09   30   14.40   -0.49
  2019   10   01   14.53   -0.36
  2019   10   02   14.47   -0.42
  2019   10   03   14.63   -0.22
  2019   10   04   14.47   -0.38
  2019   10   05   14.85    0.00
  2019   10   06   14.80   -0.05
  2019   10   07   14.50   -0.35
  2019   10   08     NaN     NaN
  2019   10   09   14.57   -0.26
  2019   10   10   14.37   -0.46
  2019   10   11   14.37   -0.46
  2019   10   12     NaN     NaN
  2019   10   13   14.80   -0.03
  2019   10   14   15.10    0.27
  2019   10   15   14.70   -0.13
  2019   10   16   14.60   -0.23
  2019   10   17   15.77    0.94
  2019   10   18   16.37    1.56
  2019   10   19   15.65    0.84
  2019   10   20   14.85    0.04
  2019   10   21   16.03    1.22
  2019   10   22   16.73    1.92
  2019   10   23   14.83    0.01
  2019   10   24   14.50   -0.32
  2019   10   25   14.67   -0.15
  2019   10   26   14.35   -0.47
  2019   10   27   14.45   -0.37
  2019   10   28   15.10    0.27
  2019   10   29   14.63   -0.20
  2019   10   30   15.13    0.30
  2019   10   31   15.60    0.77
  2019   11   01     NaN     NaN
  2019   11   02   14.50   -0.35
  2019   11   03     NaN     NaN
  2019   11   04   14.57   -0.28
  2019   11   05   15.03    0.18
  2019   11   06   14.77   -0.08
  2019   11   07   15.07    0.18
  2019   11   08   14.80   -0.09
  2019   11   09   14.85   -0.04
  2019   11   10   14.55   -0.34
  2019   11   11   14.50   -0.39
  2019   11   12   14.30   -0.63
  2019   11   13   14.40   -0.53
  2019   11   14   14.65   -0.28
  2019   11   15   14.80   -0.13
  2019   11   16   14.88   -0.05
  2019   11   17   14.84   -0.19
  2019   11   18   14.60   -0.43
  2019   11   19   15.07    0.04
  2019   11   20   14.87   -0.16
  2019   11   21   14.93   -0.10
  2019   11   22   15.00   -0.14
  2019   11   23     NaN     NaN
  2019   11   24     NaN     NaN
  2019   11   25   14.93   -0.21
  2019   11   26   14.90   -0.24
  2019   11   27   17.63    2.38
  2019   11   28   16.50    1.25
  2019   11   29   15.33    0.08
  2019   11   30     NaN     NaN
  2019   12   01     NaN     NaN
  2019   12   02   14.77   -0.60
  2019   12   03   14.67   -0.70
  2019   12   04   14.73   -0.64
  2019   12   05   14.80   -0.57
  2019   12   06   14.73   -0.64
  2019   12   07   14.85   -0.65
  2019   12   08   14.70   -0.80
  2019   12   09   15.13   -0.37
  2019   12   10   15.13   -0.37
  2019   12   11   15.27   -0.23
  2019   12   12   15.07   -0.53
  2019   12   13   15.67    0.07
  2019   12   14   15.90    0.30
  2019   12   15   16.05    0.45
  2019   12   16   16.67    1.07
  2019   12   17   17.27    1.57
  2019   12   18   17.13    1.43
  2019   12   19   17.20    1.50
  2019   12   20   17.27    1.57
  2019   12   21   16.80    1.10
  2019   12   22     NaN     NaN
  2019   12   23   17.23    1.37
  2019   12   24   16.65    0.79
  2019   12   25     NaN     NaN
  2019   12   26   16.77    0.91
  2019   12   27   16.83    0.87
  2019   12   28     NaN     NaN
  2019   12   29     NaN     NaN
  2019   12   30   16.93    0.97
  2019   12   31   16.80    0.84
  2020   01   01     NaN     NaN
  2020   01   02   16.77    0.72
  2020   01   03   16.67    0.62
  2020   01   04     NaN     NaN
  2020   01   05     NaN     NaN
  2020   01   06   16.60    0.46
  2020   01   07   16.63    0.49
  2020   01   08   16.27    0.13
  2020   01   09   16.37    0.23
  2020   01   10   16.40    0.26
  2020   01   11   16.55    0.28
  2020   01   12   16.75    0.48
  2020   01   13   16.90    0.63
  2020   01   14   17.70    1.43
  2020   01   15   17.67    1.40
  2020   01   16   17.07    0.69
  2020   01   17   16.30   -0.08
  2020   01   18   16.10   -0.28
  2020   01   19   16.55    0.17
  2020   01   20   16.47    0.09
  2020   01   21     NaN     NaN
  2020   01   22   17.20    0.76
  2020   01   23   17.40    0.96
  2020   01   24   17.27    0.83
  2020   01   25   17.55    1.11
  2020   01   26     NaN     NaN
  2020   01   27   16.70    0.16
  2020   01   28   16.90    0.36
  2020   01   29   17.37    0.83
  2020   01   30   16.90    0.36
  2020   01   31   16.87    0.20
  2020   02   01   17.05    0.38
  2020   02   02   16.95    0.28
  2020   02   03   17.10    0.43
  2020   02   04   17.17    0.50
  2020   02   05   17.10    0.29
  2020   02   06   17.70    0.89
  2020   02   07   18.30    1.49
  2020   02   08   19.30    2.49
  2020   02   09   18.30    1.49
  2020   02   10   17.15    0.21
  2020   02   11   16.90   -0.04
  2020   02   12   16.90   -0.04
  2020   02   13   16.63   -0.31
  2020   02   14   17.65    0.71
  2020   02   15     NaN     NaN
  2020   02   16   17.25    0.18
  2020   02   17   16.90   -0.17
  2020   02   18   17.63    0.56
  2020   02   19   17.13    0.06
  2020   02   20   17.07   -0.13
  2020   02   21   17.47    0.27
  2020   02   22   17.75    0.55
  2020   02   23     NaN     NaN
  2020   02   24   18.87    1.67
  2020   02   25   18.67    1.33
  2020   02   26   18.43    1.09
  2020   02   27   18.23    0.89
  2020   02   28   18.97    1.63
  2020   02   29   18.10    0.76
  2020   03   01     NaN     NaN
  2020   03   02   17.17   -0.27
  2020   03   03   17.07   -0.37
  2020   03   04   18.43    0.99
  2020   03   05   18.27    0.83
  2020   03   06   19.13    1.69
  2020   03   07   18.20    0.68
  2020   03   08   17.10   -0.42
  2020   03   09   17.17   -0.35
  2020   03   10   17.13   -0.39
  2020   03   11   17.53    0.01
  2020   03   12   17.73    0.17
%
% NaN: Dato no disponible
