% Temperatura Superficial del Mar y su Anomalía
% Estación Costera Huacho (11°07'18.83"S, 77°36'58.53"W)
%  = Promedio diario de la Temperatura Superficial del Mar en grados Celsius (°C)
%    para los últimos 12 meses
%  = Anomalía diaria de la Temperatura Superficial del Mar en grados Celsius (°C)
%    con respecto a la Climatología de 1989-2010
%
% Consultas: cgrados@imarpe.gob.pe
%
% yyyy   mm   dd    TSM     ATSM
  2018   08   17   15.43   -0.50
  2018   08   18   15.23   -0.70
  2018   08   19   15.27   -0.58
  2018   08   20   15.47   -0.38
  2018   08   21   15.37   -0.48
  2018   08   22   15.30   -0.55
  2018   08   23   15.40   -0.45
  2018   08   24   15.40   -0.39
  2018   08   25   15.37   -0.42
  2018   08   26   15.33   -0.46
  2018   08   27   15.40   -0.39
  2018   08   28   15.53   -0.26
  2018   08   29   15.50   -0.23
  2018   08   30   15.43   -0.30
  2018   08   31   15.33   -0.40
  2018   09   01   15.57   -0.16
  2018   09   02   15.47   -0.26
  2018   09   03   15.47   -0.18
  2018   09   04   15.83    0.18
  2018   09   05   15.70    0.05
  2018   09   06   15.80    0.15
  2018   09   07   15.60   -0.05
  2018   09   08   15.77    0.21
  2018   09   09   15.67    0.11
  2018   09   10   15.40   -0.16
  2018   09   11   15.43   -0.13
  2018   09   12   15.33   -0.23
  2018   09   13   15.47    0.01
  2018   09   14   15.40   -0.06
  2018   09   15   15.57    0.11
  2018   09   16   15.23   -0.23
  2018   09   17   15.10   -0.36
  2018   09   18   14.97   -0.36
  2018   09   19   14.77   -0.56
  2018   09   20   14.70   -0.63
  2018   09   21   14.87   -0.46
  2018   09   22   14.77   -0.56
  2018   09   23   14.77   -0.43
  2018   09   24   15.13   -0.07
  2018   09   25   14.93   -0.27
  2018   09   26   14.73   -0.47
  2018   09   27   14.63   -0.57
  2018   09   28   14.87   -0.25
  2018   09   29   14.87   -0.25
  2018   09   30   14.93   -0.19
  2018   10   01   14.80   -0.32
  2018   10   02   14.67   -0.45
  2018   10   03   14.93   -0.15
  2018   10   04   15.67    0.59
  2018   10   05   15.47    0.39
  2018   10   06   15.40    0.32
  2018   10   07     NaN     NaN
  2018   10   08   15.43    0.36
  2018   10   09   15.83    0.76
  2018   10   10   15.70    0.63
  2018   10   11   15.33    0.26
  2018   10   12   15.07    0.00
  2018   10   13   15.00   -0.06
  2018   10   14   15.03   -0.03
  2018   10   15   15.10    0.04
  2018   10   16   14.87   -0.19
  2018   10   17   15.07    0.01
  2018   10   18   15.20    0.11
  2018   10   19   15.20    0.11
  2018   10   20   15.00   -0.09
  2018   10   21   15.23    0.14
  2018   10   22   14.83   -0.26
  2018   10   23   14.83   -0.31
  2018   10   24   14.93   -0.21
  2018   10   25   15.07   -0.07
  2018   10   26   15.07   -0.07
  2018   10   27   15.53    0.39
  2018   10   28   15.90    0.70
  2018   10   29   15.60    0.40
  2018   10   30   15.70    0.50
  2018   10   31   15.27    0.07
  2018   11   01     NaN     NaN
  2018   11   02   15.50    0.23
  2018   11   03   15.67    0.40
  2018   11   04   15.67    0.40
  2018   11   05   15.47    0.20
  2018   11   06   15.60    0.33
  2018   11   07   15.73    0.37
  2018   11   08   15.47    0.11
  2018   11   09   15.37    0.01
  2018   11   10     NaN     NaN
  2018   11   11   15.47    0.11
  2018   11   12   15.60    0.12
  2018   11   13   15.63    0.15
  2018   11   14   15.87    0.39
  2018   11   15   15.90    0.42
  2018   11   16   15.90    0.42
  2018   11   17   15.63    0.00
  2018   11   18   15.47   -0.16
  2018   11   19   16.00    0.37
  2018   11   20   15.83    0.20
  2018   11   21   15.70    0.07
  2018   11   22   15.90    0.12
  2018   11   23   16.37    0.59
  2018   11   24   16.43    0.65
  2018   11   25   16.43    0.65
  2018   11   26   15.97    0.19
  2018   11   27   16.53    0.63
  2018   11   28   17.47    1.57
  2018   11   29   16.70    0.80
  2018   11   30   17.03    1.13
  2018   12   01   16.83    0.93
  2018   12   02   17.13    1.11
  2018   12   03   17.20    1.18
  2018   12   04   17.43    1.41
  2018   12   05   17.20    1.18
  2018   12   06   17.30    1.28
  2018   12   07   17.13    0.99
  2018   12   08   17.43    1.29
  2018   12   09     NaN     NaN
  2018   12   10   16.97    0.83
  2018   12   11   17.20    1.06
  2018   12   12   17.27    1.03
  2018   12   13   17.23    0.99
  2018   12   14   17.30    1.06
  2018   12   15   18.50    2.26
  2018   12   16     NaN     NaN
  2018   12   17   19.03    2.70
  2018   12   18   19.00    2.67
  2018   12   19   19.00    2.67
  2018   12   20   18.97    2.64
  2018   12   21   18.67    2.34
  2018   12   22   18.73    2.34
  2018   12   23   18.63    2.24
  2018   12   24   18.53    2.14
  2018   12   25     NaN     NaN
  2018   12   26   18.50    2.11
  2018   12   27   18.67    2.09
  2018   12   28   18.63    2.05
  2018   12   29   18.67    2.09
  2018   12   30   18.70    2.12
  2018   12   31   18.75    2.17
  2019   01   01     NaN     NaN
  2019   01   02   18.87    2.13
  2019   01   03   18.70    1.96
  2019   01   04   19.00    2.26
  2019   01   05   19.13    2.39
  2019   01   06   18.73    1.83
  2019   01   07   18.73    1.83
  2019   01   08   19.23    2.33
  2019   01   09   19.63    2.73
  2019   01   10   19.07    2.17
  2019   01   11   19.33    2.27
  2019   01   12   19.10    2.04
  2019   01   13   19.13    2.07
  2019   01   14   18.23    1.17
  2019   01   15   18.37    1.31
  2019   01   16   17.97    0.78
  2019   01   17   18.23    1.04
  2019   01   18   17.93    0.74
  2019   01   19   18.40    1.21
  2019   01   20   18.73    1.54
  2019   01   21   18.17    0.86
  2019   01   22   18.07    0.76
  2019   01   23   18.13    0.82
  2019   01   24   18.37    1.06
  2019   01   25   18.23    0.92
  2019   01   26   18.33    0.92
  2019   01   27   18.37    0.96
  2019   01   28   19.03    1.62
  2019   01   29   20.30    2.89
  2019   01   30   19.20    1.79
  2019   01   31   19.10    1.60
  2019   02   01   19.93    2.43
  2019   02   02   19.07    1.57
  2019   02   03   19.40    1.90
  2019   02   04   19.43    1.93
  2019   02   05   20.47    2.89
  2019   02   06   21.40    3.82
  2019   02   07   20.50    2.92
  2019   02   08   18.67    1.09
  2019   02   09   19.00    1.42
  2019   02   10   19.07    1.40
  2019   02   11   18.50    0.83
  2019   02   12   19.47    1.80
  2019   02   13   20.17    2.50
  2019   02   14   20.43    2.76
  2019   02   15   19.33    1.54
  2019   02   16   19.50    1.71
  2019   02   17   19.43    1.64
  2019   02   18   18.47    0.68
  2019   02   19   18.50    0.71
  2019   02   20   18.60    0.71
  2019   02   21   18.90    1.01
  2019   02   22   18.30    0.41
  2019   02   23   18.47    0.58
  2019   02   24   18.70    0.81
  2019   02   25   19.40    1.41
  2019   02   26   19.40    1.41
  2019   02   27   19.80    1.81
  2019   02   28   19.70    1.71
  2019   03   01   19.23    1.24
  2019   03   02   19.47    1.40
  2019   03   03   19.53    1.46
  2019   03   04   19.33    1.26
  2019   03   05   19.50    1.43
  2019   03   06   18.73    0.66
  2019   03   07   18.43    0.28
  2019   03   08   18.73    0.58
  2019   03   09   18.67    0.52
  2019   03   10   18.73    0.58
  2019   03   11   19.03    0.88
  2019   03   12   19.93    1.76
  2019   03   13   19.03    0.86
  2019   03   14   18.10   -0.07
  2019   03   15   18.23    0.06
  2019   03   16   18.57    0.40
  2019   03   17   18.33    0.19
  2019   03   18   17.97   -0.17
  2019   03   19   17.37   -0.77
  2019   03   20   16.47   -1.67
  2019   03   21   16.57   -1.57
  2019   03   22   16.33   -1.79
  2019   03   23   16.50   -1.62
  2019   03   24   16.67   -1.45
  2019   03   25   16.47   -1.65
  2019   03   26   16.60   -1.52
  2019   03   27   16.33   -1.73
  2019   03   28   17.10   -0.96
  2019   03   29   16.90   -1.16
  2019   03   30   16.77   -1.29
  2019   03   31   17.17   -0.89
  2019   04   01   17.00   -0.94
  2019   04   02   17.07   -0.87
  2019   04   03   16.80   -1.14
  2019   04   04   16.77   -1.17
  2019   04   05   16.60   -1.34
  2019   04   06     NaN     NaN
  2019   04   07   16.63   -1.14
  2019   04   08   16.57   -1.20
  2019   04   09   16.77   -1.00
  2019   04   10   17.17   -0.60
  2019   04   11   17.03   -0.57
  2019   04   12   17.23   -0.37
  2019   04   13   17.13   -0.47
  2019   04   14   16.80   -0.80
  2019   04   15   17.47   -0.13
  2019   04   16   17.07   -0.35
  2019   04   17   17.23   -0.19
  2019   04   18     NaN     NaN
  2019   04   19     NaN     NaN
  2019   04   20   17.37   -0.05
  2019   04   21   17.33    0.08
  2019   04   22   18.70    1.45
  2019   04   23   18.17    0.92
  2019   04   24   18.50    1.25
  2019   04   25   18.37    1.12
  2019   04   26   18.47    1.36
  2019   04   27   18.50    1.39
  2019   04   28     NaN     NaN
  2019   04   29   17.70    0.59
  2019   04   30   18.03    0.92
  2019   05   01   18.23    1.24
  2019   05   02   18.20    1.21
  2019   05   03   17.27    0.28
  2019   05   04   17.53    0.54
  2019   05   05   17.57    0.58
  2019   05   06   17.30    0.39
  2019   05   07   17.47    0.56
  2019   05   08   17.40    0.49
  2019   05   09   17.57    0.66
  2019   05   10   17.50    0.59
  2019   05   11   17.37    0.53
  2019   05   12     NaN     NaN
  2019   05   13   17.27    0.43
  2019   05   14   17.23    0.39
  2019   05   15   17.30    0.46
  2019   05   16   17.13    0.38
  2019   05   17   16.97    0.22
  2019   05   18     NaN     NaN
  2019   05   19   17.07    0.32
  2019   05   20   17.53    0.78
  2019   05   21   17.03    0.38
  2019   05   22   17.23    0.58
  2019   05   23   17.40    0.75
  2019   05   24   17.77    1.12
  2019   05   25   17.67    1.02
  2019   05   26     NaN     NaN
  2019   05   27   16.90    0.29
  2019   05   28   17.17    0.56
  2019   05   29   17.47    0.86
  2019   05   30   17.30    0.69
  2019   05   31   17.20    0.59
  2019   06   01   17.33    0.72
  2019   06   02   17.20    0.59
  2019   06   03   17.07    0.46
  2019   06   04   16.90    0.29
  2019   06   05   16.43   -0.17
  2019   06   06   16.60    0.00
  2019   06   07   16.67    0.07
  2019   06   08   16.83    0.23
  2019   06   09   16.63    0.03
  2019   06   10   16.67    0.09
  2019   06   11   16.73    0.15
  2019   06   12   16.77    0.19
  2019   06   13   16.87    0.29
  2019   06   14   16.93    0.35
  2019   06   15   16.80    0.24
  2019   06   16   16.77    0.21
  2019   06   17   16.37   -0.19
  2019   06   18   16.30   -0.26
  2019   06   19   16.40   -0.16
  2019   06   20   16.63    0.09
  2019   06   21   16.80    0.26
  2019   06   22   16.67    0.13
  2019   06   23   16.77    0.23
  2019   06   24   16.57    0.03
  2019   06   25   16.37   -0.18
  2019   06   26   16.20   -0.35
  2019   06   27   16.20   -0.35
  2019   06   28   16.20   -0.35
  2019   06   29   16.20   -0.35
  2019   06   30   16.30   -0.25
  2019   07   01   16.45   -0.10
  2019   07   02   16.17   -0.38
  2019   07   03   15.73   -0.82
  2019   07   04   15.47   -1.08
  2019   07   05   15.57   -0.97
  2019   07   06   15.53   -1.01
  2019   07   07   15.50   -1.04
  2019   07   08   15.50   -1.04
  2019   07   09   15.40   -1.14
  2019   07   10   15.63   -0.92
  2019   07   11   15.67   -0.88
  2019   07   12   15.50   -1.05
  2019   07   13   15.60   -0.95
  2019   07   14   15.57   -0.98
  2019   07   15   15.53   -1.01
  2019   07   16   15.37   -1.17
  2019   07   17   15.47   -1.07
  2019   07   18   15.40   -1.14
  2019   07   19   15.37   -1.17
  2019   07   20   15.27   -1.27
  2019   07   21   15.40   -1.14
  2019   07   22   15.07   -1.47
  2019   07   23   14.73   -1.81
  2019   07   24   15.00   -1.54
  2019   07   25   14.87   -1.56
  2019   07   26   14.63   -1.80
  2019   07   27   14.50   -1.93
  2019   07   28     NaN     NaN
  2019   07   29   14.60   -1.83
  2019   07   30   14.53   -1.78
  2019   07   31   14.60   -1.71
  2019   08   01   14.83   -1.48
  2019   08   02   14.40   -1.91
  2019   08   03   14.57   -1.74
  2019   08   04   14.60   -1.58
  2019   08   05   14.50   -1.68
  2019   08   06   14.47   -1.71
  2019   08   07   14.27   -1.91
  2019   08   08   14.37   -1.81
  2019   08   09   14.47   -1.58
  2019   08   10   14.33   -1.72
  2019   08   11   14.43   -1.62
  2019   08   12   14.30   -1.75
  2019   08   13   14.43   -1.62
  2019   08   14   14.90   -1.03
  2019   08   15   15.23   -0.70
  2019   08   16   14.93   -1.00
  2019   08   17   15.03   -0.90
  2019   08   18   15.23   -0.70
  2019   08   19   14.93   -0.92
  2019   08   20   14.97   -0.88
  2019   08   21   15.30   -0.55
  2019   08   22   15.30   -0.55
  2019   08   23   15.27   -0.58
  2019   08   24   15.23   -0.56
  2019   08   25   15.10   -0.69
  2019   08   26   14.83   -0.96
  2019   08   27   15.03   -0.76
  2019   08   28   15.07   -0.72
  2019   08   29   15.23   -0.50
  2019   08   30     NaN     NaN
  2019   08   31   15.30   -0.43
  2019   09   01   15.17   -0.56
  2019   09   02   14.90   -0.83
  2019   09   03   15.27   -0.38
  2019   09   04   15.10   -0.55
  2019   09   05   15.00   -0.65
  2019   09   06   14.80   -0.85
  2019   09   07   14.87   -0.78
  2019   09   08   15.03   -0.53
  2019   09   09   14.73   -0.83
  2019   09   10   14.63   -0.93
  2019   09   11   14.67   -0.89
  2019   09   12   14.53   -1.03
  2019   09   13   14.47   -0.99
  2019   09   14   14.40   -1.06
  2019   09   15   14.50   -0.96
  2019   09   16   14.70   -0.76
  2019   09   17   14.53   -0.93
  2019   09   18   14.60   -0.73
  2019   09   19   14.77   -0.56
  2019   09   20   14.57   -0.76
  2019   09   21     NaN     NaN
  2019   09   22   14.60   -0.73
  2019   09   23   14.27   -0.93
  2019   09   24   14.60   -0.60
  2019   09   25   14.33   -0.87
  2019   09   26   14.50   -0.70
  2019   09   27   14.43   -0.77
  2019   09   28   14.50   -0.62
  2019   09   29   14.60   -0.52
  2019   09   30   14.57   -0.55
  2019   10   01   14.57   -0.55
  2019   10   02   14.57   -0.55
  2019   10   03   14.47   -0.61
  2019   10   04   14.30   -0.78
  2019   10   05   14.43   -0.65
  2019   10   06   14.53   -0.55
  2019   10   07   14.33   -0.75
  2019   10   08   14.73   -0.34
  2019   10   09   14.57   -0.50
  2019   10   10   14.70   -0.37
  2019   10   11   14.80   -0.27
  2019   10   12   15.00   -0.07
  2019   10   13   14.90   -0.16
  2019   10   14   15.63    0.57
  2019   10   15   15.13    0.07
  2019   10   16   15.40    0.34
  2019   10   17   15.47    0.41
  2019   10   18   15.53    0.44
  2019   10   19   15.40    0.31
  2019   10   20   15.40    0.31
  2019   10   21   14.93   -0.16
  2019   10   22   15.07   -0.02
  2019   10   23   15.03   -0.11
  2019   10   24   14.70   -0.44
  2019   10   25   14.83   -0.31
  2019   10   26   14.70   -0.44
  2019   10   27   14.67   -0.47
  2019   10   28   14.80   -0.40
  2019   10   29   14.60   -0.60
  2019   10   30   14.80   -0.40
  2019   10   31   15.17   -0.03
  2019   11   01     NaN     NaN
  2019   11   02   15.30    0.03
  2019   11   03   15.37    0.10
  2019   11   04   15.17   -0.10
  2019   11   05   15.07   -0.20
  2019   11   06   15.00   -0.27
  2019   11   07   14.93   -0.43
  2019   11   08   15.00   -0.36
  2019   11   09     NaN     NaN
  2019   11   10   15.10   -0.26
  2019   11   11   14.93   -0.43
  2019   11   12   15.40   -0.08
  2019   11   13   15.60    0.12
  2019   11   14   15.30   -0.18
  2019   11   15   15.40   -0.08
  2019   11   16   15.30   -0.18
  2019   11   17   15.33   -0.30
  2019   11   18   15.33   -0.30
  2019   11   19   15.13   -0.50
  2019   11   20   15.03   -0.60
  2019   11   21   16.17    0.54
  2019   11   22   17.13    1.35
  2019   11   23   16.67    0.89
  2019   11   24   16.57    0.79
  2019   11   25   16.53    0.75
  2019   11   26   16.10    0.32
  2019   11   27   16.53    0.63
  2019   11   28   16.43    0.53
  2019   11   29   16.33    0.43
  2019   11   30   15.40   -0.50
  2019   12   01   15.60   -0.30
  2019   12   02   15.47   -0.55
  2019   12   03   15.53   -0.49
  2019   12   04   16.07    0.05
  2019   12   05   16.07    0.05
  2019   12   06   16.27    0.25
  2019   12   07   16.70    0.56
  2019   12   08   16.87    0.73
  2019   12   09   16.57    0.43
  2019   12   10   16.50    0.36
  2019   12   11   16.17    0.03
  2019   12   12   16.33    0.09
  2019   12   13   16.50    0.26
  2019   12   14   16.33    0.09
  2019   12   15   16.40    0.16
  2019   12   16   16.77    0.53
  2019   12   17   17.43    1.10
  2019   12   18   18.00    1.67
  2019   12   19   17.47    1.14
  2019   12   20   17.40    1.07
  2019   12   21   17.40    1.07
  2019   12   22   17.30    0.91
  2019   12   23   17.87    1.48
  2019   12   24   17.87    1.48
  2019   12   25     NaN     NaN
  2019   12   26   17.63    1.24
  2019   12   27   17.40    0.82
  2019   12   28   17.50    0.92
  2019   12   29   17.60    1.02
  2019   12   30   17.50    0.92
  2019   12   31   17.57    0.99
  2020   01   01     NaN     NaN
  2020   01   02   17.63    0.89
  2020   01   03   17.27    0.53
  2020   01   04   17.13    0.39
  2020   01   05     NaN     NaN
  2020   01   06   17.30    0.40
  2020   01   07   17.47    0.57
  2020   01   08   18.07    1.17
  2020   01   09   17.27    0.37
  2020   01   10   16.67   -0.23
  2020   01   11   16.80   -0.26
  2020   01   12   16.83   -0.23
  2020   01   13   17.30    0.24
  2020   01   14   17.93    0.87
  2020   01   15   17.70    0.64
  2020   01   16   17.70    0.51
  2020   01   17   17.93    0.74
  2020   01   18   17.70    0.51
  2020   01   19   17.70    0.51
  2020   01   20   17.73    0.54
  2020   01   21   17.53    0.22
  2020   01   22   18.93    1.62
  2020   01   23   18.70    1.39
  2020   01   24   19.03    1.72
  2020   01   25   18.97    1.66
  2020   01   26   18.80    1.39
  2020   01   27   17.93    0.52
  2020   01   28   17.77    0.36
  2020   01   29   18.07    0.66
  2020   01   30   17.70    0.29
  2020   01   31   17.53    0.03
  2020   02   01   17.33   -0.17
  2020   02   02   17.87    0.37
  2020   02   03   18.03    0.53
  2020   02   04   18.10    0.60
  2020   02   05   17.87    0.29
  2020   02   06   17.27   -0.31
  2020   02   07   17.40   -0.18
  2020   02   08   17.40   -0.18
  2020   02   09   17.47   -0.11
  2020   02   10   17.87    0.20
  2020   02   11   17.43   -0.24
  2020   02   12   17.93    0.26
  2020   02   13   18.37    0.70
  2020   02   14   18.23    0.56
  2020   02   15   18.23    0.44
  2020   02   16   18.63    0.84
  2020   02   17   17.73   -0.06
  2020   02   18   17.73   -0.06
  2020   02   19   17.80    0.01
  2020   02   20   17.67   -0.22
  2020   02   21   18.83    0.94
  2020   02   22   19.03    1.14
  2020   02   23   18.80    0.91
  2020   02   24   18.10    0.21
  2020   02   25   18.30    0.31
  2020   02   26   18.17    0.18
  2020   02   27   17.70   -0.29
  2020   02   28   17.60   -0.39
  2020   02   29   17.90   -0.09
  2020   03   01   17.87   -0.12
  2020   03   02   17.93   -0.14
  2020   03   03   17.57   -0.50
  2020   03   04   17.40   -0.67
  2020   03   05   18.63    0.56
  2020   03   06   18.20    0.13
  2020   03   07   18.23    0.08
  2020   03   08   18.03   -0.12
  2020   03   09   18.27    0.12
  2020   03   10   17.50   -0.65
  2020   03   11   18.20    0.05
  2020   03   12   19.00    0.83
%
% NaN: Dato no disponible
